OID_,FacilityType,FacilityNumber,FacilityName,Licensee,FacilityEmail,FacilityAdministrator,FacilityTelephoneNumber,FacilityAddress,FacilityCity,FacilityState,FacilityZip,CountyName,RegionalOffice,FacilityCapacity,FacilityStatus,LicenseFirstDate,ClosedDate,LastVisitDate,InspectionVisits,ComplaintVisits,OtherVisits,TotalVisits,InspectTypeA,InspectTypeB,OtherTypeA,OtherTypeB,POINT_X,POINT_Y
578,ADULT RESIDENTIAL,374604196.000000000000000,BONITA RESIDENTIAL CARE 2,"BERNARTE, WA LAI",,"BERNARTE, WA LAI",(619) 942-3642,3661 FILLY LANE,BONITA,CA,91902.000000000000000,SAN DIEGO,8.000000000000000,4.000000000000000,CLOSED,10/18/2019 0:00:00,8/10/2023 0:00:00,10/20/2022 0:00:00,2.000000000000000,0.000000000000000,2.000000000000000,4.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6328355.000000000000000,1824768.000000000000000
579,ADULT RESIDENTIAL,374604203.000000000000000,BEST STRAWBERRY RCF,"HILTON, JAZMIN",,"HILTON, JAZMIN",(619) 501-7785,10332 STRAWBERRY LANE,SPRING VALLEY,CA,91977.000000000000000,SAN DIEGO,8.000000000000000,4.000000000000000,LICENSED,2/20/2020 0:00:00,,1/10/2025 0:00:00,3.000000000000000,2.000000000000000,1.000000000000000,6.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,6337800.000000000000000,1842577.000000000000000
580,ENHANCED BEHAVIORAL SUPPORTS HOME - ARF,374604206.000000000000000,LIBERTY EMPOWERMENT,"LIBERTY RESIDENTIAL SERVICES, INC",,"DAY, MICHAEL",(760) 654-6106,17106 GARJAN LANE,RAMONA,CA,92065.000000000000000,SAN DIEGO,8.000000000000000,4.000000000000000,CLOSED,10/3/2019 0:00:00,6/9/2021 0:00:00,7/10/2025 0:00:00,0.000000000000000,14.000000000000000,2.000000000000000,16.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6350844.000000000000000,1951458.000000000000000
581,ENHANCED BEHAVIORAL SUPPORTS HOME - ARF,374604207.000000000000000,LIBERTY HARMONY,"LIBERTY RESIDENTIAL SERVICES, INC",,"MANIPON, CHERIFER",(760) 975-7176,2915 DUCK POND LANE,RAMONA,CA,92065.000000000000000,SAN DIEGO,8.000000000000000,4.000000000000000,LICENSED,9/11/2019 0:00:00,,8/6/2025 0:00:00,3.000000000000000,12.000000000000000,18.000000000000000,33.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6.000000000000000,6363318.000000000000000,1942736.000000000000000
582,ENHANCED BEHAVIORAL SUPPORTS HOME - ARF,374604208.000000000000000,LIBERTY TRANQUILITY,"LIBERTY RESIDENTIAL SERVICES, INC.",,CYNTHIA RUIZ,(760) 625-5106,1404 ASH STREET,RAMONA,CA,92065.000000000000000,SAN DIEGO,8.000000000000000,4.000000000000000,LICENSED,10/4/2019 0:00:00,,9/19/2025 0:00:00,4.000000000000000,9.000000000000000,16.000000000000000,29.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3.000000000000000,6367996.000000000000000,1965204.000000000000000
583,ADULT RESIDENTIAL,374604209.000000000000000,LIBEY'S CORONADO,LIBEY'S CORONADO LLC,,"AYUP, GEORGE",(619) 729-0344,1988 LIEDER DRIVE,SAN DIEGO,CA,92154.000000000000000,SAN DIEGO,8.000000000000000,4.000000000000000,LICENSED,10/25/2019 0:00:00,,10/6/2025 0:00:00,5.000000000000000,0.000000000000000,2.000000000000000,7.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,6302782.000000000000000,1789582.000000000000000
584,ADULT RESIDENTIAL,374604213.000000000000000,SACRED HEART HOME CARE,EMMA F IMSON,,DOMINGO P IMSON JR,(760) 975-3849,829 BEGONIA STREET,ESCONDIDO,CA,92027.000000000000000,SAN DIEGO,18.000000000000000,4.000000000000000,LICENSED,9/6/2019 0:00:00,,9/18/2025 0:00:00,5.000000000000000,0.000000000000000,1.000000000000000,6.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,6313266.000000000000000,1996504.000000000000000
585,ADULT RESIDENTIAL,374604214.000000000000000,JERIJAN HAPPY HOME,"ANTONIO, DULCE",,"ANTONIO, JERIJAN",(619) 422-2036,580 JUNIPER STREET,CHULA VISTA,CA,91911.000000000000000,SAN DIEGO,8.000000000000000,4.000000000000000,LICENSED,7/3/2019 0:00:00,,7/18/2025 0:00:00,5.000000000000000,0.000000000000000,1.000000000000000,6.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,8.000000000000000,6320968.000000000000000,1803566.000000000000000
586,ADULT RESIDENTIAL,374604217.000000000000000,SUNSET ARF,"SUNSET ARF, INC",,"DOST, LEENA",(760) 877-5773,1105 CAMINO DEL SOL,SAN MARCOS,CA,92069.000000000000000,SAN DIEGO,18.000000000000000,4.000000000000000,LICENSED,9/6/2019 0:00:00,,9/3/2025 0:00:00,5.000000000000000,0.000000000000000,0.000000000000000,5.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6275509.000000000000000,2002114.000000000000000
587,ADULT RESIDENTIAL,374604218.000000000000000,LANCE PLACE,MATTHEW'S HOMES INC,,"MASONER, EVA",(619) 951-6906,6236 LANCE PLACE,SAN DIEGO,CA,92120.000000000000000,SAN DIEGO,8.000000000000000,4.000000000000000,CLOSED,11/5/2019 0:00:00,8/25/2023 0:00:00,7/10/2025 0:00:00,2.000000000000000,2.000000000000000,3.000000000000000,7.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,6310373.000000000000000,1868533.000000000000000
588,ADULT RESIDENTIAL FACILITY FOR PERSONS WITH SPECIAL HEALTH CARE NEEDS,374604219.000000000000000,REAL HOME,"REAL HOME, INC.",,"QUITEVIS, JHODEE",(442) 257-2383,2281 RITTER PLACE,ESCONDIDO,CA,92029.000000000000000,SAN DIEGO,18.000000000000000,5.000000000000000,LICENSED,8/14/2019 0:00:00,,8/22/2025 0:00:00,5.000000000000000,0.000000000000000,4.000000000000000,9.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6303971.000000000000000,1976283.000000000000000
589,ADULT RESIDENTIAL,374604222.000000000000000,"HANDS THAT HELP, LLC - MANZANA, THE","HANDS THAT HELP, LLC, THE",,"BROOKINS, PAMELA",(619) 389-7386,1395 MANZANA WAY,SAN DIEGO,CA,92139.000000000000000,SAN DIEGO,8.000000000000000,4.000000000000000,LICENSED,12/11/2019 0:00:00,,1/17/2025 0:00:00,4.000000000000000,4.000000000000000,2.000000000000000,10.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000,3.000000000000000,6323373.000000000000000,1832373.000000000000000
590,ADULT RESIDENTIAL,374604223.000000000000000,HOUSE OF J4,"J5 CARE SERVICES, INC",,"DIZON, JOSIE",(619) 200-6561,1215 FIRECREST WAY,FALLBROOK,CA,92028.000000000000000,SAN DIEGO,18.000000000000000,6.000000000000000,LICENSED,9/20/2019 0:00:00,,9/26/2025 0:00:00,5.000000000000000,0.000000000000000,0.000000000000000,5.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6261262.000000000000000,2070570.000000000000000
591,ADULT DAY PROGRAM,374604228.000000000000000,SOMERFORD PLACE ENCINITAS ADULT DAY CARE,"SNH CAL TENANT LLC; FVE MANAGERS, INC",,"MYERS, HEATHER",(760) 479-1818,1350 S. EL CAMINO REAL,ENCINITAS,CA,92024.000000000000000,SAN DIEGO,8.000000000000000,45.000000000000000,LICENSED,1/16/2020 0:00:00,,12/20/2024 0:00:00,3.000000000000000,2.000000000000000,1.000000000000000,6.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6253270.000000000000000,1955979.000000000000000
592,ADULT RESIDENTIAL,374604229.000000000000000,HIDDEN VALLEY RANCH REHABILITATION SERVICES INC,HIDDEN VALLEY RANCH REHAB SVCS. INC,,"COLP, CHRISTOPHER",(760) 445-1612,16647 HIGHLAND VALLEY ROAD,RAMONA,CA,92065.000000000000000,SAN DIEGO,8.000000000000000,6.000000000000000,LICENSED,10/8/2019 0:00:00,,10/28/2024 0:00:00,3.000000000000000,0.000000000000000,0.000000000000000,3.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6339198.000000000000000,1955556.000000000000000
593,ADULT RESIDENTIAL,374604231.000000000000000,BOYLAN BOARD AND CARE,"DELACRUZ, CATALINO AND AMELIA",,"DELCRUZ, AMELIA",(858) 212-5751,11324 AVENGER ROAD,SAN DIEGO,CA,92126.000000000000000,SAN DIEGO,8.000000000000000,4.000000000000000,CLOSED,2/14/2020 0:00:00,10/13/2023 0:00:00,7/1/2025 0:00:00,2.000000000000000,1.000000000000000,2.000000000000000,5.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4.000000000000000,6295477.000000000000000,1917496.000000000000000
594,ADULT RESIDENTIAL,374604233.000000000000000,TARLETON HOUSE,WONDERFUL HOMES INC,,CESIAH SERRANO,(619) 303-0949,1650 TARLETON ST,SPRING VALLEY,CA,91977.000000000000000,SAN DIEGO,8.000000000000000,6.000000000000000,LICENSED,9/4/2019 0:00:00,,9/18/2025 0:00:00,5.000000000000000,1.000000000000000,4.000000000000000,10.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000,2.000000000000000,6324726.000000000000000,1843876.000000000000000
595,ADULT RESIDENTIAL,374604234.000000000000000,NEW DAWN ADULT RESIDENTIAL FACILITY,DAWN AND DAWN LLC,,"DAWN, FIDELIA",(619) 358-3987,1411 CAPISTRANO AVENUE,SPRING VALLEY,CA,91977.000000000000000,SAN DIEGO,8.000000000000000,4.000000000000000,CLOSED,1/29/2020 0:00:00,12/31/2022 0:00:00,2/7/2023 0:00:00,1.000000000000000,0.000000000000000,3.000000000000000,4.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6334066.000000000000000,1842063.000000000000000
596,ADULT RESIDENTIAL,374604238.000000000000000,SPRING HOUSE,WONDERFUL HOMES INC,,"OUIDIANI, MANI",(619) 797-6053,432 HOTZ STREET,SPRING VALLEY,CA,91977.000000000000000,SAN DIEGO,8.000000000000000,4.000000000000000,CLOSED,9/10/2019 0:00:00,7/13/2022 0:00:00,12/20/2023 0:00:00,1.000000000000000,1.000000000000000,1.000000000000000,3.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6325146.000000000000000,1835827.000000000000000
597,ADULT RESIDENTIAL,374604242.000000000000000,BRANDYWOOD HOME 3,CARITAS LLC,,"GUTIERREZ, KINNAH",(619) 316-9311,1730 LA CORTA STREET,LEMON GROVE,CA,91945.000000000000000,SAN DIEGO,8.000000000000000,4.000000000000000,LICENSED,1/22/2020 0:00:00,,1/16/2025 0:00:00,4.000000000000000,0.000000000000000,0.000000000000000,4.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6317474.000000000000000,1843950.000000000000000
598,ADULT RESIDENTIAL,374604243.000000000000000,PLUMOSA PL,"PLUMOSA PLACE, LLC",,"ORR, DIAN",(442) 266-8525,181 PLUMOSA PL,OCEANSIDE,CA,92058.000000000000000,SAN DIEGO,8.000000000000000,4.000000000000000,LICENSED,10/31/2019 0:00:00,,10/30/2025 0:00:00,5.000000000000000,0.000000000000000,1.000000000000000,6.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,6231191.000000000000000,2033456.000000000000000
599,ADULT RESIDENTIAL,374604244.000000000000000,ROCKVIEW ARF,ROCKVIEW ARF LLC,,"AGUIAR, RUBIELA",(619) 992-3373,8238 ROCKVIEW DR,EL CAJON,CA,92021.000000000000000,SAN DIEGO,8.000000000000000,4.000000000000000,LICENSED,12/9/2019 0:00:00,,11/5/2025 0:00:00,5.000000000000000,0.000000000000000,1.000000000000000,6.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6346015.000000000000000,1880980.000000000000000
600,ADULT RESIDENTIAL,374604245.000000000000000,CHLOE'S HOME,CHLOE'S HOME INC,,"ENGAY, ERWIN",(619) 995-8874,228 CARTER STREET,EL CAJON,CA,92020.000000000000000,SAN DIEGO,8.000000000000000,4.000000000000000,LICENSED,2/14/2020 0:00:00,,2/20/2025 0:00:00,4.000000000000000,5.000000000000000,2.000000000000000,11.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000,6343635.000000000000000,1865360.000000000000000
601,ADULT RESIDENTIAL,374604248.000000000000000,NEURO CARE,NEURO CARE INC,,"KHOURY, SALLY",(619) 715-7444,3458 MONIQUE LANE,SPRING VALLEY,CA,91977.000000000000000,SAN DIEGO,8.000000000000000,6.000000000000000,CLOSED,1/30/2020 0:00:00,4/5/2022 0:00:00,4/5/2022 0:00:00,1.000000000000000,0.000000000000000,3.000000000000000,4.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,6332427.000000000000000,1851300.000000000000000
602,ADULT RESIDENTIAL,374604250.000000000000000,BUILDING INDEPENDENCE 1,BUILDING INDEPENDENCE,,"SANCHEZ, JAQUELINE",(858) 780-6695,1965 PIZARRO LANE,ESCONDIDO,CA,92026.000000000000000,SAN DIEGO,18.000000000000000,4.000000000000000,LICENSED,10/16/2019 0:00:00,,10/31/2025 0:00:00,4.000000000000000,0.000000000000000,0.000000000000000,4.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6297570.000000000000000,1999983.000000000000000
603,ADULT RESIDENTIAL,374604251.000000000000000,LIFE OPTIONS ARF,"LIFE OPTIONS ADULT RESIDENTIAL FACILITY, INC.",,"DOST, LEEDA",(619) 228-9952,4946 ROCKFORD DR,SAN DIEGO,CA,92115.000000000000000,SAN DIEGO,8.000000000000000,4.000000000000000,LICENSED,12/19/2019 0:00:00,,12/18/2025 0:00:00,5.000000000000000,3.000000000000000,2.000000000000000,10.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,6310400.000000000000000,1860185.000000000000000
604,ADULT RESIDENTIAL,374604252.000000000000000,AMBROSIO HOME CARE,AMBROSIO HOME CARE,,"TORRES, ERNESTINA",(442) 266-2952,4579 JAMBOREE STREET,OCEANSIDE,CA,92057.000000000000000,SAN DIEGO,8.000000000000000,3.000000000000000,LICENSED,3/10/2020 0:00:00,,3/5/2025 0:00:00,3.000000000000000,1.000000000000000,0.000000000000000,4.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3.000000000000000,6235649.000000000000000,2035808.000000000000000
605,ADULT RESIDENTIAL,374604253.000000000000000,"TIZON'S PRIME CARE INC., #2",TIZON'S PRIMECARE INC.,,"TIZON, GRACE C",(619) 227-2010,2215 SPRING OAK WAY,SAN DIEGO,CA,92139.000000000000000,SAN DIEGO,8.000000000000000,4.000000000000000,LICENSED,11/25/2019 0:00:00,,10/24/2025 0:00:00,5.000000000000000,2.000000000000000,5.000000000000000,12.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,6319932.000000000000000,1830918.000000000000000
606,ADULT RESIDENTIAL,374604256.000000000000000,JOY'S RESIDENTIAL CARE INC,JOY'S RESIDENTIAL CARE INC,,"IRASUSTA, JOCELYN S",(619) 944-8751,7515 ALSACIA STREET,SAN DIEGO,CA,92139.000000000000000,SAN DIEGO,8.000000000000000,4.000000000000000,LICENSED,12/23/2019 0:00:00,,9/17/2025 0:00:00,4.000000000000000,1.000000000000000,0.000000000000000,5.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6320603.000000000000000,1831160.000000000000000
607,ADULT RESIDENTIAL,374604257.000000000000000,FLORES HOMES,"FLORES, PETER PANGILINAN & JOSIE LLANA",,"FLORES, PETER PANGILINAN",(858) 386-6153,17080 BROKEN BOW CT,SAN DIEGO,CA,92127.000000000000000,SAN DIEGO,8.000000000000000,4.000000000000000,LICENSED,10/24/2019 0:00:00,,10/30/2025 0:00:00,5.000000000000000,0.000000000000000,1.000000000000000,6.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6302954.000000000000000,1954479.000000000000000
608,ADULT RESIDENTIAL,374604262.000000000000000,ROSE'S ADULT RESIDENTIAL FACILITY II,"SAMORA, YVONNE",,"SAMORA, YVONNE",(619) 622-6078,241 TALUS STREET,CHULA VISTA,CA,91911.000000000000000,SAN DIEGO,8.000000000000000,4.000000000000000,CLOSED,6/17/2020 0:00:00,9/6/2024 0:00:00,9/10/2024 0:00:00,4.000000000000000,0.000000000000000,1.000000000000000,5.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000,2.000000000000000,6318445.000000000000000,1799114.000000000000000
609,ADULT RESIDENTIAL,374604263.000000000000000,L & M RESIDENTIAL #2,"LARA, OSCAR",,"LARA, OSCAR",(619) 778-8949,813 LA PRESA AVE,SPRING VALLEY,CA,91977.000000000000000,SAN DIEGO,8.000000000000000,4.000000000000000,CLOSED,1/14/2020 0:00:00,2/22/2022 0:00:00,3/6/2020 0:00:00,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6333154.000000000000000,1839590.000000000000000
610,ADULT RESIDENTIAL,374604266.000000000000000,FCH BROOKHAVEN,"FAMILY CAREHOMES, LLC",,"GARCIA, MIKAEL JERDANE",(619) 548-3101,7057 BROOKHAVEN ROAD,SAN DIEGO,CA,92114.000000000000000,SAN DIEGO,8.000000000000000,4.000000000000000,LICENSED,2/27/2020 0:00:00,,2/6/2025 0:00:00,4.000000000000000,0.000000000000000,0.000000000000000,4.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6317773.000000000000000,1832615.000000000000000
611,ADULT RESIDENTIAL,374604268.000000000000000,RUSSELL HOME ALPINE,"RUSSELL, STACEY",,"RUSSELL, KATRINA",(619) 612-2271,2620 VIA VIEJAS AVE,ALPINE,CA,91901.000000000000000,SAN DIEGO,8.000000000000000,4.000000000000000,LICENSED,1/10/2020 0:00:00,,1/2/2025 0:00:00,3.000000000000000,0.000000000000000,0.000000000000000,3.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6405698.000000000000000,1878673.000000000000000
612,ADULT RESIDENTIAL,374604270.000000000000000,ALLIANCE GUEST HOME,ALLIANCE GUEST HOMES INC.,,"CHONG, CANDY",(619) 349-3204,1525 OLEANDER AVENUE,CHULA VISTA,CA,91911.000000000000000,SAN DIEGO,8.000000000000000,4.000000000000000,LICENSED,3/9/2020 0:00:00,,3/6/2025 0:00:00,4.000000000000000,1.000000000000000,3.000000000000000,8.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000,4.000000000000000,6320681.000000000000000,1800408.000000000000000
613,ADULT RESIDENTIAL,374604275.000000000000000,REHOBOTH HOMES,REHOBOTH HOMES LLC,,"GONZALEZ JR, EDUARDO",(619) 349-3131,936 REDBUD RD,CHULA VISTA,CA,91910.000000000000000,SAN DIEGO,8.000000000000000,4.000000000000000,LICENSED,1/29/2020 0:00:00,,3/20/2025 0:00:00,3.000000000000000,0.000000000000000,2.000000000000000,5.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6322962.000000000000000,1809847.000000000000000
614,ADULT RESIDENTIAL,374604276.000000000000000,COASTAL LIVING III,"DEHBOZORGI, ROSHANAK & PARVIN",,"DEHBOZORGI, ROSHANAK",(229) 343-6530,9070 ROSEDALE DR,SPRING VALLEY,CA,91977.000000000000000,SAN DIEGO,8.000000000000000,4.000000000000000,CLOSED,2/11/2020 0:00:00,2/10/2022 0:00:00,12/29/2021 0:00:00,0.000000000000000,2.000000000000000,1.000000000000000,3.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6329900.000000000000000,1848535.000000000000000
615,ADULT RESIDENTIAL,374604282.000000000000000,ABIGAIL'S HOMES III,RAQUEL'S LLC,,"GONZALEZ, BRENDA ABIGAIL",(619) 439-7791,2505 ARCADIA AVE,LEMON GROVE,CA,91945.000000000000000,SAN DIEGO,8.000000000000000,4.000000000000000,LICENSED,5/7/2020 0:00:00,,10/28/2025 0:00:00,5.000000000000000,6.000000000000000,5.000000000000000,16.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6321128.000000000000000,1847197.000000000000000
616,ADULT RESIDENTIAL,374604283.000000000000000,PARADISE CARE HOMES II,PARADISE CARE HOMES,,"EPPS, RHONDA",(619) 434-4867,3083 MANOS DR,SAN DIEGO,CA,92139.000000000000000,SAN DIEGO,8.000000000000000,6.000000000000000,LICENSED,3/5/2020 0:00:00,,3/21/2025 0:00:00,4.000000000000000,2.000000000000000,1.000000000000000,7.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6314282.000000000000000,1824395.000000000000000
617,ADULT RESIDENTIAL,374604284.000000000000000,UNIVERSAL HOMES,BAUTISTA INVESTMENT GROUP INC.,,"CRISOSTOMO, YOANNE",(619) 741-2893,10359 MADRID WAY,SPRING VALLEY,CA,91977.000000000000000,SAN DIEGO,8.000000000000000,4.000000000000000,CLOSED,3/2/2020 0:00:00,6/30/2022 0:00:00,3/18/2022 0:00:00,1.000000000000000,0.000000000000000,2.000000000000000,3.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6340499.000000000000000,1851620.000000000000000
618,ADULT RESIDENTIAL,374604285.000000000000000,ANGELS HAVEN 3,ANGEL'S HAVEN INC.,,"FRENCH, CHRISTINE",(760) 696-3171,1094 MERIDIEN CT,OCEANSIDE,CA,92057.000000000000000,SAN DIEGO,8.000000000000000,4.000000000000000,LICENSED,9/30/2020 0:00:00,,9/15/2025 0:00:00,4.000000000000000,1.000000000000000,2.000000000000000,7.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6243359.000000000000000,2045898.000000000000000
619,ADULT RESIDENTIAL,374604296.000000000000000,DAWN BRIGHT HOUSE,"BRIGHT, DAWN UNRUH",,"BRIGHT, DAWN",(619) 207-0335,680 SEACOAST DRIVE,IMPERIAL BEACH,CA,91932.000000000000000,SAN DIEGO,8.000000000000000,4.000000000000000,LICENSED,4/24/2020 0:00:00,,4/29/2025 0:00:00,4.000000000000000,0.000000000000000,1.000000000000000,5.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6289985.000000000000000,1793535.000000000000000
620,ADULT RESIDENTIAL,374604297.000000000000000,ROYAL RESIDENTIAL CARE,"PETROV, JULIAN JORDANOV",,"PETROV, JULIAN",(619) 447-2473,2324 WIND RIVER RD,EL CAJON,CA,92019.000000000000000,SAN DIEGO,8.000000000000000,4.000000000000000,LICENSED,2/24/2020 0:00:00,,7/10/2025 0:00:00,4.000000000000000,1.000000000000000,1.000000000000000,6.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6357918.000000000000000,1853697.000000000000000
621,ADULT RESIDENTIAL,374604298.000000000000000,MACKENZIE CARE HOME,"PREECE, RAQUEL & HAMPTON, DEREK",,"PREECE, RAQUEL",(619) 752-9851,2487 MACKENZIE CREEK R,CHULA VISTA,CA,91914.000000000000000,SAN DIEGO,8.000000000000000,4.000000000000000,LICENSED,10/15/2020 0:00:00,,10/20/2025 0:00:00,5.000000000000000,7.000000000000000,4.000000000000000,16.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6341596.000000000000000,1819689.000000000000000
622,ADULT DAY PROGRAM,374604303.000000000000000,SOPHIE'S ART GALLERY,ST. MADELEINE SOPHIE'S CENTER,,"EMERSON, DEBRA",(619) 442-5129,140 EAST MAIN ST,EL CAJON,CA,92020.000000000000000,SAN DIEGO,8.000000000000000,50.000000000000000,LICENSED,3/4/2020 0:00:00,,3/13/2025 0:00:00,4.000000000000000,0.000000000000000,0.000000000000000,4.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6343028.000000000000000,1869853.000000000000000
623,ADULT RESIDENTIAL,374604307.000000000000000,"WALK OF LIFE, ADULT RESIDENTIAL FACILITY",WALK OF LIFE - MUSE INC.,,"LEWIS-BARRETO, ANNABELLE",(760) 295-5454,168 EVVIA COURT,VISTA,CA,92083.000000000000000,SAN DIEGO,18.000000000000000,6.000000000000000,LICENSED,7/9/2020 0:00:00,,7/9/2025 0:00:00,5.000000000000000,2.000000000000000,0.000000000000000,7.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,6265873.000000000000000,2009152.000000000000000
624,SOCIAL REHABILITATION FACILITY,374604312.000000000000000,"WINGS RECOVERY CENTER,INC","WINGS RECOVERY CENTER, INC",,"HOSLAR, KATY",(858) 220-9519,3134 MORNINGSIDE DR,OCEANSIDE,CA,92056.000000000000000,SAN DIEGO,8.000000000000000,6.000000000000000,CLOSED,7/6/2020 0:00:00,8/7/2023 0:00:00,12/6/2022 0:00:00,2.000000000000000,1.000000000000000,4.000000000000000,7.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6244728.000000000000000,2013737.000000000000000
625,ADULT RESIDENTIAL,374604317.000000000000000,NOR LIVING 2 LLC,NOR LIVING 2 LLC,,"GEORGE, AYAD",(619) 335-0566,1950 AVON LANE,SPRING VALLEY,CA,91977.000000000000000,SAN DIEGO,8.000000000000000,6.000000000000000,LICENSED,5/28/2020 0:00:00,,10/28/2025 0:00:00,5.000000000000000,10.000000000000000,1.000000000000000,16.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,6328886.000000000000000,1843924.000000000000000
626,ADULT RESIDENTIAL,374604319.000000000000000,AARON HOME,"CREATING A LEGACY, INC",,"GARCIA, JESSE",(760) 601-7307,412 CARLO STREET,SAN MARCOS,CA,92078.000000000000000,SAN DIEGO,18.000000000000000,4.000000000000000,CLOSED,6/4/2020 0:00:00,7/28/2021 0:00:00,7/8/2021 0:00:00,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6269646.000000000000000,1999253.000000000000000
627,ADULT RESIDENTIAL,374604320.000000000000000,SAMUEL TAYLOR HOMES LLC.,SAMUEL TAYLOR HOMES LLC,,"AMBEBA, CHRIS LUMULI",(619) 310-6199,5081 REYNOLDS STREET,SAN DIEGO,CA,92113.000000000000000,SAN DIEGO,8.000000000000000,4.000000000000000,LICENSED,8/12/2020 0:00:00,,8/13/2025 0:00:00,4.000000000000000,0.000000000000000,1.000000000000000,5.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6304525.000000000000000,1833423.000000000000000
628,ADULT RESIDENTIAL,374604321.000000000000000,SANTA FAUSTINA ARF,"BEALS, SUSAN",,"BEALS, SUSAN",(760) 806-9616,227 BAVARIA DR,VISTA,CA,92083.000000000000000,SAN DIEGO,18.000000000000000,6.000000000000000,LICENSED,7/10/2020 0:00:00,,10/2/2025 0:00:00,5.000000000000000,2.000000000000000,2.000000000000000,9.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6264191.000000000000000,2010765.000000000000000
629,ADULT RESIDENTIAL,374604322.000000000000000,A&R RESIDENTIAL CARE LLC,A&R RESIDENTIAL CARE LLC,,"JAZMIN, ROBERT",(858) 204-5715,934 N BEECH STREET,ESCONDIDO,CA,92026.000000000000000,SAN DIEGO,18.000000000000000,4.000000000000000,LICENSED,12/3/2020 0:00:00,,12/27/2024 0:00:00,3.000000000000000,0.000000000000000,3.000000000000000,6.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,6309473.000000000000000,1994601.000000000000000
