OID_,OSHPD_ID,PERM_ID,FACILITY_NAME,LICENSE_NUM,FACILITY_LEVEL_DESC,DBA_ADDRESS1,DBA_CITY,DBA_ZIP_CODE,COUNTY_CODE,COUNTY_NAME,ER_SERVICE_LEVEL_DESC,TOTAL_NUMBER_BEDS,FACILITY_STATUS_DESC,FACILITY_STATUS_DATE,LICENSE_TYPE_DESC,LICENSE_CATEGORY_DESC,LATITUDE,LONGITUDE
78,206301290.000000000000000,20451.000000000000000,CRYSTAL COVE CARE CENTER,60000155.000000000000000,Skilled Nursing Facility,1445 SUPERIOR AVENUE,NEWPORT BEACH,92663.000000000000000,30.000000000000000,Orange,Not Applicable,96.000000000000000,Open,5/27/1968 0:00:00,Long Term Care Facility,Skilled Nursing Facility,33.627194000000003,-117.933210200000005
79,206301302.000000000000000,22542.000000000000000,NEWPORT SUBACUTE HEALTHCARE CENTER,60000158.000000000000000,Skilled Nursing Facility,2570 NEWPORT BOULEVARD,COSTA MESA,92627.000000000000000,30.000000000000000,Orange,Not Applicable,137.000000000000000,Open,10/12/1999 0:00:00,Long Term Care Facility,Skilled Nursing Facility,33.661754299999998,-117.897316700000005
80,206301327.000000000000000,20459.000000000000000,PLAZA HEALTHCARE CENTER,60000168.000000000000000,Skilled Nursing Facility,1209 HEMLOCK WAY,SANTA ANA,92707.000000000000000,30.000000000000000,Orange,Not Applicable,145.000000000000000,Open,11/10/1962 0:00:00,Long Term Care Facility,Skilled Nursing Facility,33.710259100000002,-117.884181200000000
81,206304002.000000000000000,25787.000000000000000,PALM TERRACE HEALTHCARE & REHABILITATION CENTER,60000226.000000000000000,Skilled Nursing Facility,24962 CALLE ARAGON,LAGUNA WOODS,92637.000000000000000,30.000000000000000,Orange,Not Applicable,99.000000000000000,Open,3/18/1987 0:00:00,Long Term Care Facility,Skilled Nursing Facility,33.599135699999998,-117.715458600000005
82,206304007.000000000000000,25805.000000000000000,TRABUCO HILLS POST ACUTE,60000230.000000000000000,Skilled Nursing Facility,25652 OLD TRABUCO ROAD,LAKE FOREST,92630.000000000000000,30.000000000000000,Orange,Not Applicable,175.000000000000000,Open,6/26/1987 0:00:00,Long Term Care Facility,Skilled Nursing Facility,33.645417100000003,-117.682695400000000
83,206304020.000000000000000,25972.000000000000000,FREEDOM VILLAGE HEALTHCARE CENTER,60000246.000000000000000,Skilled Nursing Facility,23442 EL TORO ROAD,EL TORO,92630.000000000000000,30.000000000000000,Orange,Not Applicable,52.000000000000000,Open,9/2/1988 0:00:00,Long Term Care Facility,Skilled Nursing Facility,33.621070799999998,-117.696236600000006
84,206304068.000000000000000,26478.000000000000000,VILLA VALENCIA HEALTHCARE CENTER,60000296.000000000000000,Skilled Nursing Facility,25000 CALLE DE LOS CABALLEROS,LAGUNA HILLS,92653.000000000000000,30.000000000000000,Orange,Not Applicable,59.000000000000000,Open,5/10/1991 0:00:00,Long Term Care Facility,Skilled Nursing Facility,33.607738200000000,-117.704905100000005
85,206304158.000000000000000,27439.000000000000000,SAN JUAN HILLS HEALTHCARE CENTER,60000526.000000000000000,Skilled Nursing Facility,31741 RANCHO VIEJO ROAD,SAN JUAN CAPISTRANO,92675.000000000000000,30.000000000000000,Orange,Not Applicable,45.000000000000000,Open,12/14/1999 0:00:00,Long Term Care Facility,Skilled Nursing Facility,33.500964799999998,-117.654157400000003
86,206304307.000000000000000,,NEURORESTORATIVE CALIFORNIA - SANTA ANA,60000874.000000000000000,Congregate Living Health Facility,18792 E. 17TH ST,SANTA ANA,92705.000000000000000,30.000000000000000,Orange,Not Applicable,14.000000000000000,Open,7/21/2003 0:00:00,Long Term Care Facility,Congregate Living Health Facility,33.758801099999999,-117.805447900000004
87,206330020.000000000000000,,CYPRESS CONGREGATE,550006894.000000000000000,Congregate Living Health Facility,329 YOSEMITE AVENUE,PERRIS,92570.000000000000000,33.000000000000000,Riverside,Not Applicable,6.000000000000000,Open,8/23/2021 0:00:00,Long Term Care Facility,Congregate Living Health Facility,33.743433099999997,-117.236164700000003
88,206330024.000000000000000,,MONTELAGO CONGREGATE LIVING LLC,550009664.000000000000000,Congregate Living Health Facility,12537 POINSETTA DRIVE,RIVERSIDE,92503.000000000000000,33.000000000000000,Riverside,Not Applicable,6.000000000000000,Open,3/7/2025 0:00:00,Long Term Care Facility,Congregate Living Health Facility,33.862852599999997,-117.444023099999995
89,206330026.000000000000000,,CORTLAND CONGREGATE,550003911.000000000000000,Congregate Living Health Facility,1637 EL NIDO AVENUE,PERRIS,92571.000000000000000,33.000000000000000,Riverside,Not Applicable,6.000000000000000,Open,6/27/2017 0:00:00,Long Term Care Facility,Congregate Living Health Facility,33.802505699999998,-117.195079199999995
90,206330222.000000000000000,25696.000000000000000,THE SPRINGS HEALTHCARE CENTER AT THE CARLOTTA,250000099.000000000000000,Skilled Nursing Facility,41505 CARLOTTA DRIVE,PALM DESERT,92211.000000000000000,33.000000000000000,Riverside,Not Applicable,59.000000000000000,Open,4/29/1986 0:00:00,Long Term Care Facility,Skilled Nursing Facility,33.745866999999997,-116.345353900000006
91,206330223.000000000000000,25623.000000000000000,CORONA POST ACUTE CENTER,250000512.000000000000000,Skilled Nursing Facility,2600 S Main Street,CORONA,92882.000000000000000,33.000000000000000,Riverside,Not Applicable,176.000000000000000,Open,6/6/1985 0:00:00,Long Term Care Facility,Skilled Nursing Facility,33.850074999999997,-117.571699499999994
92,206331148.000000000000000,20527.000000000000000,THE BRADLEY GARDENS,250000129.000000000000000,Skilled Nursing Facility,980 WEST 7TH STREET,SAN JACINTO,92582.000000000000000,33.000000000000000,Riverside,Not Applicable,44.000000000000000,Open,4/3/1964 0:00:00,Long Term Care Facility,Skilled Nursing Facility,33.779645299999999,-116.977560199999999
93,206331193.000000000000000,20572.000000000000000,DEVONSHIRE CARE CENTER,250000144.000000000000000,Skilled Nursing Facility,1350 EAST DEVONSHIRE AVENUE,HEMET,92544.000000000000000,33.000000000000000,Riverside,Not Applicable,99.000000000000000,Open,9/5/1969 0:00:00,Long Term Care Facility,Skilled Nursing Facility,33.751584100000002,-116.957729499999999
94,206331200.000000000000000,20534.000000000000000,SAN JACINTO VALLEY POST ACUTE,250000242.000000000000000,Skilled Nursing Facility,275 NORTH SAN JACINTO STREET,HEMET,92543.000000000000000,33.000000000000000,Riverside,Not Applicable,99.000000000000000,Open,12/18/1964 0:00:00,Long Term Care Facility,Skilled Nursing Facility,33.750468300000001,-116.959026399999999
95,206331217.000000000000000,20546.000000000000000,DESERT SPRINGS HEALTHCARE & WELLNESS CENTRE,250000156.000000000000000,Skilled Nursing Facility,82262 VALENCIA AVE,INDIO,92201.000000000000000,33.000000000000000,Riverside,Not Applicable,68.000000000000000,Open,8/13/1962 0:00:00,Long Term Care Facility,Skilled Nursing Facility,33.724724100000003,-116.230000200000006
96,206331256.000000000000000,20550.000000000000000,MEADOWBROOK POST ACUTE,250000172.000000000000000,Skilled Nursing Facility,461 E Johnston Ave,Hemet,92543.000000000000000,33.000000000000000,Riverside,Not Applicable,64.000000000000000,Open,1/1/1962 0:00:00,Long Term Care Facility,Skilled Nursing Facility,33.732425599999999,-116.968696699999995
97,206331305.000000000000000,22544.000000000000000,RAMONA REHABILITATION AND POST ACUTE CARE CENTER,250000190.000000000000000,Skilled Nursing Facility,485 WEST JOHNSTON AVENUE,HEMET,92543.000000000000000,33.000000000000000,Riverside,Not Applicable,104.000000000000000,Open,7/23/1970 0:00:00,Long Term Care Facility,Skilled Nursing Facility,33.732452199999997,-116.975274700000000
98,206331329.000000000000000,,DESTINY CARE PROVIDERS,550004072.000000000000000,Congregate Living Health Facility,4026 BORDEAUX LANE,HEMET,92544.000000000000000,33.000000000000000,Riverside,Not Applicable,6.000000000000000,Open,11/30/2017 0:00:00,Long Term Care Facility,Congregate Living Health Facility,33.761241499999997,-116.929173199999994
99,206331346.000000000000000,20571.000000000000000,MENIFEE LAKES POST ACUTE,250000208.000000000000000,Skilled Nursing Facility,27600 ENCANTO DRIVE,SUN CITY,92586.000000000000000,33.000000000000000,Riverside,Not Applicable,99.000000000000000,Open,4/28/1970 0:00:00,Long Term Care Facility,Skilled Nursing Facility,33.720111199999998,-117.187621300000004
100,206331375.000000000000000,22624.000000000000000,"CENTINELA GRAND, INC.",250000222.000000000000000,Skilled Nursing Facility,2225 NORTH PERRIS BOULEVARD,PERRIS,92571.000000000000000,33.000000000000000,Riverside,Not Applicable,109.000000000000000,Open,5/8/1970 0:00:00,Long Term Care Facility,Skilled Nursing Facility,33.812508800000003,-117.225429500000004
101,206332173.000000000000000,25724.000000000000000,RANCHO MIRAGE HEALTH AND REHABILITATION CENTER,250000245.000000000000000,Skilled Nursing Facility,39950 VISTA DEL SOL,RANCHO MIRAGE,92270.000000000000000,33.000000000000000,Riverside,Not Applicable,99.000000000000000,Open,12/30/1986 0:00:00,Long Term Care Facility,Skilled Nursing Facility,33.758396200000000,-116.396242299999997
102,206334012.000000000000000,25927.000000000000000,HEMET HILLS POST ACUTE,250000276.000000000000000,Skilled Nursing Facility,1717 WEST STETSON AVENUE,HEMET,92545.000000000000000,33.000000000000000,Riverside,Not Applicable,178.000000000000000,Open,1/11/1988 0:00:00,Long Term Care Facility,Skilled Nursing Facility,33.728795300000002,-116.990674600000006
103,206334020.000000000000000,26077.000000000000000,DESERT SPRINGS POST ACUTE,250000317.000000000000000,Skilled Nursing Facility,74350 COUNTRY CLUB DRIVE,PALM DESERT,92260.000000000000000,33.000000000000000,Riverside,Not Applicable,178.000000000000000,Open,1/5/1989 0:00:00,Long Term Care Facility,Skilled Nursing Facility,33.758060399999998,-116.367685300000005
104,206334030.000000000000000,26193.000000000000000,MONTEREY PALMS HEALTH CARE CENTER,250000340.000000000000000,Skilled Nursing Facility,44610 MONTEREY AVENUE,PALM DESERT,92260.000000000000000,33.000000000000000,Riverside,Not Applicable,99.000000000000000,Open,12/4/1989 0:00:00,Long Term Care Facility,Skilled Nursing Facility,33.724905499999998,-116.387204400000002
105,206334032.000000000000000,26211.000000000000000,HEMET VALLEY HEALTH CARE CENTER D/P SNF,250000145.000000000000000,General Acute Care Hospital,371 WESTON PLACE,HEMET,92543.000000000000000,33.000000000000000,Riverside,None,90.000000000000000,Open,3/6/2003 0:00:00,Hospital,General Acute Care Hospital,33.752343400000001,-116.960410800000005
106,206334051.000000000000000,26392.000000000000000,"VILLAGE HEALTHCARE CENTER, THE",250000405.000000000000000,Skilled Nursing Facility,2400 WEST ACACIA AVENUE,HEMET,92545.000000000000000,33.000000000000000,Riverside,Not Applicable,54.000000000000000,Open,1/7/1991 0:00:00,Long Term Care Facility,Skilled Nursing Facility,33.744563100000001,-116.996842099999995
107,206334439.000000000000000,23276.000000000000000,DESERT MOUNTAIN CARE CENTER,250000584.000000000000000,Skilled Nursing Facility,47763 MONROE AVENUE,INDIO,92201.000000000000000,33.000000000000000,Riverside,Not Applicable,99.000000000000000,Open,5/9/1995 0:00:00,Long Term Care Facility,Skilled Nursing Facility,33.701485599999998,-116.236231000000004
108,206334502.000000000000000,27411.000000000000000,MURRIETA HEALTH AND REHABILITATION CENTER,250000748.000000000000000,Skilled Nursing Facility,24100 MONROE AVENUE,MURRIETA,92562.000000000000000,33.000000000000000,Riverside,Not Applicable,145.000000000000000,Open,8/18/1999 0:00:00,Long Term Care Facility,Skilled Nursing Facility,33.576780700000000,-117.211343400000004
109,206334506.000000000000000,27594.000000000000000,BAYSHIRE RANCHO MIRAGE,250000759.000000000000000,Skilled Nursing Facility,72201 COUNTRY CLUB DRIVE,RANCHO MIRAGE,92270.000000000000000,33.000000000000000,Riverside,Not Applicable,45.000000000000000,Open,11/27/2000 0:00:00,Long Term Care Facility,Skilled Nursing Facility,33.756802499999999,-116.404916999999998
110,206334659.000000000000000,,PANDA WAY,550002029.000000000000000,Congregate Living Health Facility,1331 ADDISON WAY,PERRIS,92571.000000000000000,33.000000000000000,Riverside,Not Applicable,6.000000000000000,Open,8/20/2013 0:00:00,Long Term Care Facility,Congregate Living Health Facility,33.802616100000002,-117.196635200000003
111,206334688.000000000000000,28260.000000000000000,THE SPRINGS HEALTH AND REHABILITATION CENTER,550004835.000000000000000,Skilled Nursing Facility,25924 JACKSON AVENUE,MURRIETA,92563.000000000000000,33.000000000000000,Riverside,Not Applicable,170.000000000000000,Open,8/6/2019 0:00:00,Long Term Care Facility,Skilled Nursing Facility,33.548481700000004,-117.176610999999994
112,206334689.000000000000000,28261.000000000000000,TEMECULA HEALTHCARE CENTER,550006177.000000000000000,Skilled Nursing Facility,44280 CAMPANULA WAY,Temecula,92592.000000000000000,33.000000000000000,Riverside,Not Applicable,116.000000000000000,Open,4/16/2021 0:00:00,Long Term Care Facility,Skilled Nursing Facility,33.483559999999997,-117.100679000000000
113,206370020.000000000000000,28319.000000000000000,PACIFIC VILLAS POST ACUTE,550009441.000000000000000,Skilled Nursing Facility,3220 THUNDER DRIVE,SAN DIEGO,92056.000000000000000,37.000000000000000,San Diego,Not Applicable,120.000000000000000,Open,10/17/2024 0:00:00,Long Term Care Facility,Skilled Nursing Facility,33.188136600000000,-117.287756099999996
114,206370246.000000000000000,,"NORTH COUNTY VILLA, INC.",550005604.000000000000000,Congregate Living Health Facility,1519 ANTHONY HEIGHTS DRIVE,ESCONDIDO,92026.000000000000000,37.000000000000000,San Diego,Not Applicable,6.000000000000000,Open,7/21/2020 0:00:00,Long Term Care Facility,Congregate Living Health Facility,33.142000299999999,-117.110145299999999
115,206370288.000000000000000,,COASTAL INJURY CARE CENTER,550005821.000000000000000,Congregate Living Health Facility,8780 ELDEN STREET,LA MESA,91942.000000000000000,37.000000000000000,San Diego,Not Applicable,6.000000000000000,Open,10/27/2020 0:00:00,Long Term Care Facility,Congregate Living Health Facility,32.786094900000002,-117.008116299999998
116,206370348.000000000000000,,MONTECATINI 4,550008104.000000000000000,Congregate Living Health Facility,3251 PIRAGUA STREET,CARLSBAD,92009.000000000000000,37.000000000000000,San Diego,Not Applicable,6.000000000000000,Open,8/3/2022 0:00:00,Long Term Care Facility,Congregate Living Health Facility,33.089166100000000,-117.235889599999993
117,206370391.000000000000000,,ALIGN TREATMENT CENTER - GREEN,550008489.000000000000000,Congregate Living Health Facility,285 GREEN AVENUE,ESCONDIDO,92025.000000000000000,37.000000000000000,San Diego,Not Applicable,6.000000000000000,Open,4/28/2023 0:00:00,Long Term Care Facility,Congregate Living Health Facility,33.104306000000001,-117.066806299999996
118,206370655.000000000000000,22279.000000000000000,ARROYO VISTA NURSING CENTER,90000016.000000000000000,Skilled Nursing Facility,3022 - 45TH STREET,SAN DIEGO,92105.000000000000000,37.000000000000000,San Diego,Not Applicable,53.000000000000000,Open,1/1/1950 0:00:00,Long Term Care Facility,Skilled Nursing Facility,32.737291399999997,-117.098092300000005
119,206370659.000000000000000,22269.000000000000000,ESCONDIDO POST ACUTE,80000019.000000000000000,Skilled Nursing Facility,421 EAST MISSION AVENUE,ESCONDIDO,92025.000000000000000,37.000000000000000,San Diego,Not Applicable,180.000000000000000,Open,2/4/1969 0:00:00,Long Term Care Facility,Skilled Nursing Facility,33.131366900000003,-117.080158800000007
120,206370660.000000000000000,22270.000000000000000,COUNTRY MANOR LA MESA HEALTHCARE CENTER,80000020.000000000000000,Skilled Nursing Facility,5696 LAKE MURRAY BOULEVARD,LA MESA,91942.000000000000000,37.000000000000000,San Diego,Not Applicable,99.000000000000000,Open,3/22/1968 0:00:00,Long Term Care Facility,Skilled Nursing Facility,32.783816399999999,-117.029065900000006
121,206370667.000000000000000,22274.000000000000000,GROSSMONT POST ACUTE CARE,80000024.000000000000000,Skilled Nursing Facility,8787 CENTER DRIVE,LA MESA,91942.000000000000000,37.000000000000000,San Diego,Not Applicable,90.000000000000000,Open,12/27/1966 0:00:00,Long Term Care Facility,Skilled Nursing Facility,32.781302699999998,-117.008672700000005
122,206370669.000000000000000,23300.000000000000000,VICTORIA POST ACUTE CARE,90000025.000000000000000,Skilled Nursing Facility,654 SOUTH ANZA STREET,EL CAJON,92020.000000000000000,37.000000000000000,San Diego,Not Applicable,120.000000000000000,Open,11/13/1974 0:00:00,Long Term Care Facility,Skilled Nursing Facility,32.788926099999998,-116.948954900000004
123,206370670.000000000000000,22799.000000000000000,VILLA LAS PALMAS HEALTHCARE CENTER,90000026.000000000000000,Skilled Nursing Facility,622 SOUTH ANZA STREET,EL CAJON,92020.000000000000000,37.000000000000000,San Diego,Not Applicable,151.000000000000000,Open,3/1/1971 0:00:00,Long Term Care Facility,Skilled Nursing Facility,32.789370499999997,-116.949275099999994
124,206370671.000000000000000,22303.000000000000000,SOMERSET SUBACUTE AND CARE,90000027.000000000000000,Skilled Nursing Facility,151 CLAYDELLE AVENUE,EL CAJON,92020.000000000000000,37.000000000000000,San Diego,Not Applicable,65.000000000000000,Open,1/22/1965 0:00:00,Long Term Care Facility,Skilled Nursing Facility,32.794145600000000,-116.958286799999996
125,206370677.000000000000000,22287.000000000000000,THE COVE AT LA JOLLA,80000031.000000000000000,Skilled Nursing Facility,7160 FAY AVENUE,LA JOLLA,92037.000000000000000,37.000000000000000,San Diego,Not Applicable,59.000000000000000,Open,2/25/1964 0:00:00,Long Term Care Facility,Skilled Nursing Facility,32.835968000000001,-117.272818000000001
126,206370678.000000000000000,22288.000000000000000,MISSION HILLS POST ACUTE CARE,90000032.000000000000000,Skilled Nursing Facility,3680 REYNARD WAY,SAN DIEGO,92103.000000000000000,37.000000000000000,San Diego,Not Applicable,75.000000000000000,Open,2/1/1962 0:00:00,Long Term Care Facility,Skilled Nursing Facility,32.744931399999999,-117.172199100000000
