,EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME,ein,name,sub_name,city,ntee_code,subseccd,latest_tax_year,latest_total_revenue,latest_total_expenses,latest_total_assets,_merge
2677,341484011.0,TRANSDUCER RESEARCH FOUNDATION INC,% KATHARINE CLINE,307 LAUREL ST,SAN DIEGO,CA,92101-1630,0.0,3.0,3.0,2000.0,199509.0,1.0,16.0,995199000.0,1.0,1.0,202412.0,4.0,4.0,1.0,0.0,12.0,387639.0,493415.0,493415.0,U30,,,,,,,,,,,,left_only
2678,342014868.0,MOTHER TERESA OF CALCUTTA CENTER,% BRIAN KOLODIEJCHUK M C,3835 NATIONAL AVE,SAN DIEGO,CA,92113-3222,928.0,3.0,9.0,1700.0,194603.0,1.0,16.0,31150120.0,5.0,1.0,202412.0,6.0,4.0,1.0,0.0,12.0,2233107.0,185208.0,185208.0,,,,,,,,,,,,,left_only
2679,342020270.0,AMERICAN INSTITUTE OF AERONAUTICS AND ASTRONAUTICS,% ALLEN PLOTKIN,5500 CAMPANILE DR,SAN DIEGO,CA,92182-0001,1270.0,3.0,9.0,2800.0,195408.0,1.0,16.0,59061000.0,5.0,1.0,202409.0,0.0,0.0,2.0,0.0,9.0,0.0,0.0,0.0,,SAN DIEGO SU AIAA STUDENT BRANCH,,,,,,,,,,,left_only
2680,342036413.0,FREEDOM WORSHIP CENTER,% JOSIE COTILLON,12895 TEXANA ST,SAN DIEGO,CA,92129-3619,0.0,3.0,3.0,7000.0,200606.0,1.0,10.0,0.0,1.0,1.0,,0.0,0.0,6.0,0.0,12.0,,,,X21,,,,,,,,,,,,left_only
2681,342053517.0,U S NAVAL ACADEMY ALUMNI ASSOC SAN DIEGO CHAPTER INC,% BRADLEY W NEMETH,2468 HISTORIC DECATUR RD STE 130,SAN DIEGO,CA,92106-6131,0.0,3.0,3.0,2000.0,200702.0,1.0,15.0,0.0,1.0,1.0,202312.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,B90,,342053517.0,U S Naval Academy Alumni Assoc San Diego Chapter Inc,U S Naval Academy Alumni Assoc San Diego Chapter Inc,San Diego,B90,3.0,2016.0,33605.0,29477.0,47426.0,both
2682,346510999.0,DAVID C HOOVER CHARITABLE 140-3893,,PO BOX X 1013,SAN DIEGO,CA,92112-0000,0.0,3.0,3.0,1000.0,195306.0,1.0,4.0,602000000.0,2.0,25.0,,0.0,1.0,0.0,0.0,12.0,,,,,,,,,,,,,,,,left_only
2683,352183349.0,ADOBE BLUFFS EDUCATIONAL FOUNDATION,% KARYN BRANN,8707 ADOBE BLUFFS DR,SAN DIEGO,CA,92129-4448,0.0,3.0,3.0,1000.0,200303.0,1.0,16.0,0.0,1.0,1.0,202506.0,4.0,4.0,1.0,0.0,6.0,122866.0,135157.0,131027.0,B94,,,,,,,,,,,,left_only
2684,352208780.0,JUVENILE COURT BOOK CLUB INC,% PAMELA G MALONEY,2420 34TH ST,SAN DIEGO,CA,92104-5239,0.0,3.0,3.0,2000.0,200309.0,1.0,16.0,0.0,1.0,1.0,202412.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,B92,,,,,,,,,,,,left_only
2685,352253897.0,KOREAN YOUNG-NAK PRESYTERIAN CHURCH INC,% CHANG KI KIM,2130 ULRIC ST,SAN DIEGO,CA,92111-6628,0.0,3.0,3.0,7100.0,200506.0,1.0,10.0,0.0,1.0,1.0,,0.0,0.0,6.0,0.0,12.0,,,,X21,,,,,,,,,,,,left_only
2686,352285026.0,EAST OTAY MESA PROPERTY OWNERS ASSOCIATION,% MORGAN HOLLINGWORTH PUBLIC AFFAIR,1050 ROSECRANS ST STE B,SAN DIEGO,CA,92106-5010,0.0,6.0,3.0,1000.0,200703.0,2.0,0.0,0.0,5.0,1.0,202409.0,0.0,0.0,2.0,0.0,9.0,0.0,0.0,0.0,S41,,,,,,,,,,,,left_only
2687,352334651.0,FIRST TRAIL FOUNDATION,% JOSEPH SORGE SR,826 ASPIN CT,SAN DIEGO,CA,92109-8206,0.0,3.0,3.0,8200.0,200907.0,1.0,13.0,0.0,1.0,1.0,202412.0,1.0,0.0,2.0,0.0,12.0,1.0,0.0,0.0,H90,,,,,,,,,,,,left_only
2688,352346723.0,HEART OF GOD CHRISTIAN FELLOWSHIP,,922 ORCHID WAY,SAN DIEGO,CA,92154-1532,0.0,3.0,3.0,7100.0,200905.0,1.0,10.0,0.0,1.0,1.0,,0.0,0.0,6.0,0.0,12.0,,,,X20,,,,,,,,,,,,left_only
2689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352352310.0,Slow Food Usa Inc,Slow Food Usa Inc Slow Food Urban San Diego,San Diego,,3.0,,,,,right_only
2690,352358696.0,NATIONAL UNIVERSITY ACADEMY,% NANCY ROHLAND-HEINRICH,9388 LIGHTWAVE AVE,SAN DIEGO,CA,92123-1426,0.0,3.0,3.0,1000.0,201010.0,1.0,11.0,0.0,1.0,1.0,202406.0,5.0,2.0,2.0,0.0,6.0,605436.0,16298.0,16298.0,B90,,,,,,,,,,,,left_only
2691,352368677.0,FAITH & FREEDOM DEFENSE INC,% HOWARD SPACKMAN,9970 LEMONWOOD LN,SAN DIEGO,CA,92124-1804,0.0,3.0,3.0,1700.0,201010.0,1.0,15.0,0.0,1.0,1.0,202312.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,X20,,,,,,,,,,,,left_only
2692,352397793.0,COOPER FAMILY FOUNDATION,,2973 IMPERIAL AVE,SAN DIEGO,CA,92102-4125,0.0,3.0,3.0,1000.0,201301.0,1.0,15.0,0.0,1.0,1.0,202412.0,1.0,3.0,1.0,0.0,12.0,5321.0,90500.0,88925.0,A80,,,,,,,,,,,,left_only
2693,352411778.0,CHILDRENS HOLIDAY MAGIC PROJECT INC,% JEFFREY GELDER,4222 MARYLAND ST,SAN DIEGO,CA,92103-2332,0.0,3.0,3.0,1000.0,201108.0,1.0,15.0,0.0,1.0,1.0,202506.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,P20,,,,,,,,,,,,left_only
2694,352418818.0,TRUSTEES OF DARTMOUTH COLLEGE,% BRUCE ELLIS,11504 NANTUCKET PKWY,SAN DIEGO,CA,92130-8712,8204.0,3.0,9.0,1000.0,199710.0,1.0,11.0,46000000.0,1.0,1.0,202406.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,,DARTMOUTH CLUB OF SAN DIEGO,352418818.0,Trustees Of Dartmouth College,Trustees Of Dartmouth College Dartmouth Club Of San Diego,San Diego,,3.0,,,,,both
2695,352457237.0,LATINOS Y LATINAS EN ACCION,% MONICA ROCHA LEYVA,4389 EL CAJON BLVD,SAN DIEGO,CA,92105-1226,0.0,3.0,3.0,1000.0,202406.0,1.0,15.0,0.0,1.0,1.0,202412.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,R22,,,,,,,,,,,,left_only
2696,352460861.0,HIGHER PRAISE CHRISTIAN FELLOWSHIP,,4071 BETA ST,SAN DIEGO,CA,92113-4008,0.0,3.0,3.0,7000.0,202504.0,1.0,10.0,0.0,1.0,1.0,,0.0,0.0,6.0,0.0,12.0,,,,X20,,,,,,,,,,,,left_only
2697,352464147.0,KOREAN AMERICAN COMMUNITY CENTER OF SAN DIEGO COUNTY,% MYO SUN GRUND,12352 SYCAMORE RIDGE CT,SAN DIEGO,CA,92131-3227,0.0,3.0,3.0,1000.0,201309.0,1.0,15.0,0.0,1.0,1.0,202412.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,A20,,352464147.0,Korean American Community Center Of San Diego County,Korean American Community Center Of San Diego County,San Diego,A20,3.0,2020.0,24424.0,0.0,159321.0,both
2698,352474419.0,DELTA SIGMA THETA SORORITY INC,,PO BOX 502871,SAN DIEGO,CA,92150-2871,1188.0,7.0,9.0,1000.0,195207.0,2.0,0.0,36040319.0,5.0,1.0,,0.0,0.0,1.0,0.0,12.0,,,,,NORTH SAN DIEGO COUNTY ALUMNAE,,,,,,,,,,,left_only
2699,352489649.0,CHORAL CONSORTIUM OF SAN DIEGO,% SUSAN MARBERRY,3540 MADISON AVE APT 7,SAN DIEGO,CA,92116-3575,0.0,3.0,3.0,1000.0,201406.0,1.0,16.0,0.0,1.0,1.0,202506.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,A99,,,,,,,,,,,,left_only
2700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352492088.0,San Diego Exploratory Committee,San Diego Exploratory Committee,San Diego,,3.0,2017.0,0.0,0.0,1.0,right_only
2701,352497958.0,ENDLESS-EARTH,% SHANKAR R RADHAKRISHNAN,11045 TURRET DR,SAN DIEGO,CA,92131-1314,0.0,3.0,3.0,1000.0,201408.0,1.0,15.0,0.0,5.0,1.0,202412.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,C27,,,,,,,,,,,,left_only
2702,352513212.0,GATHERING SD,% STEPHEN GOBLE,PO BOX 503633,SAN DIEGO,CA,92150-3633,0.0,3.0,3.0,7000.0,201509.0,1.0,10.0,0.0,1.0,1.0,,0.0,0.0,6.0,0.0,12.0,,,,X20,,,,,,,,,,,,left_only
2703,352559524.0,GASLAMP QUARTER ALLIANCE,% MICHAEL TRIMBLE,614 FIFTH AVENUE E,SAN DIEGO,CA,92101-6964,0.0,3.0,3.0,1000.0,201608.0,1.0,15.0,0.0,1.0,1.0,202406.0,1.0,0.0,2.0,0.0,6.0,5203.0,0.0,0.0,S30,,,,,,,,,,,,left_only
2704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352576277.0,Basket Brigade Of San Diego,Basket Brigade Of San Diego,San Diego,T50,3.0,2018.0,0.0,0.0,1.0,right_only
2705,352579076.0,AMERICAN INNS OF COURT FOUNDATION,% RACHEL GARRARD,1660 HOTEL CIR N STE 701,SAN DIEGO,CA,92108-2815,3249.0,3.0,9.0,2000.0,198601.0,1.0,15.0,229000000.0,1.0,1.0,202506.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,,30486 SAN DIEGO APPELLATE CHAPTER,352579076.0,American Inns Of Court Foundation,American Inns Of Court Foundation 30486 San Diego Appellate Chapter,San Diego,,3.0,,,,,both
2706,352588844.0,LIBERTY STATION IMPROVEMENT ASSOCIATION,% LAURIE ALBRECHT,3555 ROSECRANS ST STE 114 # 21,SAN DIEGO,CA,92110-3232,0.0,3.0,3.0,1000.0,202212.0,1.0,15.0,0.0,1.0,1.0,202312.0,2.0,4.0,1.0,0.0,12.0,22220.0,106878.0,106878.0,S20,,,,,,,,,,,,left_only
2707,352605505.0,NEW VISION HOLDINGS LLC,% PETER CONTRERAS,5310 ORANGE AVE,SAN DIEGO,CA,92115-6015,0.0,2.0,3.0,1000.0,201807.0,0.0,0.0,0.0,1.0,1.0,202412.0,8.0,7.0,1.0,0.0,12.0,33743483.0,5493720.0,2610173.0,,,,,,,,,,,,,left_only
2708,352622735.0,ORGANIZED PLAY FOUNDATION,% ERIC BRITTAIN,10825 CAMINO RUIZ UNIT 55,SAN DIEGO,CA,92126-5068,0.0,3.0,3.0,1230.0,202306.0,1.0,4.0,0.0,1.0,1.0,202412.0,1.0,2.0,0.0,1.0,12.0,4451.0,12131.0,,S80,,,,,,,,,,,,left_only
2709,352634524.0,TRANPORTATION MUSEUM OF SAN DIEGO AND IMPERIAL COUNTIES,,4050 TAYLOR ST MS 62 KM LAB,SAN DIEGO,CA,92110-0000,0.0,3.0,3.0,1200.0,202310.0,1.0,15.0,0.0,1.0,1.0,202412.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,A50,,352634524.0,Tranportation Museum Of San Diego And Imperial Counties,Tranportation Museum Of San Diego And Imperial Counties,San Diego,A50,3.0,,,,,both
2710,352665040.0,PROJECT BLANK,% BRENDA NGUYEN,877 ISLAND AVE UNIT 504,SAN DIEGO,CA,92101-7150,0.0,3.0,3.0,1000.0,201907.0,1.0,15.0,0.0,1.0,1.0,202506.0,3.0,4.0,1.0,0.0,6.0,59016.0,132786.0,126124.0,A68,,,,,,,,,,,,left_only
2711,352670557.0,SAN DIEGO CENTER FOR ARCHITECTURE AND DESIGN FOUNDATION,% ANTHONY BASTIAAN BOUMA,PO BOX 7601,SAN DIEGO,CA,92167-0601,0.0,3.0,3.0,1200.0,202002.0,1.0,22.0,0.0,1.0,1.0,202412.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,A25,,352670557.0,San Diego Center For Architecture And Design Foundation,San Diego Center For Architecture And Design Foundation,San Diego,A25,3.0,,,,,both
2712,352679601.0,SAN DIEGO YOUTH DEVELOPMENT FOUNDATION,% DANIEL VILLARREAL,2957 L ST,SAN DIEGO,CA,92102-4135,0.0,3.0,3.0,1000.0,202408.0,1.0,15.0,0.0,1.0,1.0,202512.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,O20,,352679601.0,San Diego Youth Development Foundation,San Diego Youth Development Foundation,San Diego,O20,3.0,2023.0,141588.0,134459.0,9324.0,both
2713,352687622.0,REBECCA MITCHELL,,2046 HORNBLEND ST APT 2,SAN DIEGO,CA,92109-4678,0.0,3.0,3.0,2000.0,202103.0,1.0,15.0,0.0,1.0,1.0,202312.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,E50,THOROUGHBRED THERAPEUTICS,,,,,,,,,,,left_only
2714,352697719.0,MISSION HILLS COMMUNITY PRESCHOOL,% ANNA DIMARTINO,1211 W LEWIS ST,SAN DIEGO,CA,92103-1724,0.0,3.0,3.0,1000.0,202110.0,1.0,16.0,0.0,1.0,1.0,202506.0,4.0,4.0,1.0,0.0,6.0,176188.0,442108.0,442108.0,B21,,,,,,,,,,,,left_only
2715,352699057.0,TOASTMASTERS INTERNATIONAL,% INOVA DIAGNOSTICS,9900 OLD GROVE RD,SAN DIEGO,CA,92131-1638,820.0,3.0,9.0,2000.0,194505.0,1.0,16.0,59319000.0,1.0,1.0,202412.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,,7734142 HEXAGON SPEAKERS,,,,,,,,,,,left_only
2716,352730967.0,JESUS FOUNDATION,% ELIZABETH FAMELIS,6978 MEWALL DR,SAN DIEGO,CA,92119-2118,0.0,3.0,3.0,1000.0,202306.0,1.0,15.0,0.0,1.0,1.0,202412.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,A82,,,,,,,,,,,,left_only
2717,352749691.0,SIGMA THETA TAU INTERNATIONAL,% JENNIFER BILLINGSLEY,404 CAMINO DEL RIO S STE 102,SAN DIEGO,CA,92108-3586,1288.0,3.0,9.0,2800.0,195412.0,1.0,16.0,59036205.0,1.0,1.0,202406.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,,ALPHA BETA ETA CHAPTER 605,,,,,,,,,,,left_only
2718,352777696.0,SAN DIEGO BASEBALL & SOFTBALL FOUNDATION,% STEPHEN LEONETTI,2990 MURPHY CANYON RD,SAN DIEGO,CA,92123-2651,0.0,3.0,3.0,1000.0,202505.0,1.0,16.0,0.0,1.0,1.0,202412.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,N63,,352777696.0,San Diego Baseball & Softball Foundation,San Diego Baseball & Softball Foundation,San Diego,N63,3.0,,,,,both
2719,352796773.0,FRONT ROW CENTER INC,% MICHAEL KIRSCH,3245 UNIVERSITY AVE SUITE 1 610,SAN DIEGO,CA,92104-2009,0.0,3.0,3.0,2000.0,202305.0,1.0,16.0,0.0,1.0,1.0,202412.0,3.0,4.0,1.0,0.0,12.0,25574.0,259454.0,259454.0,A60,,,,,,,,,,,,left_only
2720,352798698.0,TOASTMASTERS INTERNATIONAL,% SAN DIEGO CHINESE TOASTMASTERS,11456 NORTHWICK WAY,SAN DIEGO,CA,92131-2929,820.0,3.0,9.0,2000.0,194505.0,1.0,16.0,59319000.0,1.0,1.0,202412.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,,28675680 SAN DIEGO CHINESE TOASTMAS,352798698.0,Toastmasters International,Toastmasters International 28675680 San Diego Chinese Toastmas,San Diego,,3.0,,,,,both
2721,352862240.0,SO JOURNEY INC,% EZEKEIAL RABB,5145 LA PAZ DR,SAN DIEGO,CA,92114-5209,0.0,3.0,3.0,2000.0,202408.0,1.0,16.0,0.0,1.0,1.0,202412.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,B80,,,,,,,,,,,,left_only
2722,363073071.0,KAIVALYA MANDIRAM,,3547 LAUREL ST,SAN DIEGO,CA,92104-5315,0.0,3.0,3.0,2700.0,198103.0,1.0,11.0,46029000.0,1.0,1.0,202412.0,6.0,5.0,1.0,0.0,12.0,3546559.0,610317.0,120335.0,,,,,,,,,,,,,left_only
2723,363320991.0,ACADEMY OF DENTAL MATERIALS,,4425 CASS ST STE A,SAN DIEGO,CA,92109-4015,0.0,3.0,3.0,1000.0,198410.0,1.0,16.0,229000000.0,1.0,1.0,202412.0,5.0,4.0,1.0,0.0,12.0,978905.0,414706.0,414706.0,,,,,,,,,,,,,left_only
2724,363458422.0,AMERICAN ACADEMY OF MATRIMONIAL LAWYERS,% ROBERT BENAVENTE,16644 W BERNARDO DR STE 201,SAN DIEGO,CA,92127-1901,1793.0,6.0,9.0,2000.0,196606.0,2.0,0.0,59205000.0,5.0,1.0,202412.0,5.0,5.0,1.0,0.0,12.0,634174.0,524264.0,524264.0,,SOUTHERN CALIFORNIA CHAPTER,,,,,,,,,,,left_only
2725,363557459.0,BETA ALPHA PSI NATIONAL COUNCIL,% MARK JUDD,5998 ALCALA PARK,SAN DIEGO,CA,92110-8001,2498.0,3.0,9.0,1200.0,197402.0,1.0,16.0,59036000.0,5.0,1.0,202504.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,,148 ZETA KAPPA CHAPT UNIV OF SAN DI,,,,,,,,,,,left_only
2726,363779795.0,OAK TREE PHILANTHROPIC FOUNDATION,,2314 AMITY ST,SAN DIEGO,CA,92109-1514,0.0,3.0,3.0,1000.0,199110.0,1.0,4.0,602000000.0,1.0,1.0,202412.0,6.0,6.0,0.0,1.0,12.0,3581643.0,1839968.0,,,,,,,,,,,,,,left_only
2727,364405602.0,COMUNIDAD CRISTIANA EMMANUEL,% ABRAM RODRIGUEZ,PO BOX 86842,SAN DIEGO,CA,92138-6842,9445.0,3.0,9.0,7000.0,199107.0,0.0,10.0,29000000.0,5.0,1.0,,0.0,0.0,6.0,0.0,6.0,,,,,,,,,,,,,,,,left_only
2728,364532798.0,REMIATTE FOUNDATION,% CAROLINE COULSTON,4950 WARING RD STE 10,SAN DIEGO,CA,92120-2736,0.0,3.0,3.0,1400.0,200604.0,1.0,15.0,0.0,1.0,1.0,202509.0,6.0,5.0,1.0,0.0,9.0,1021183.0,578768.0,227626.0,D20,,,,,,,,,,,,left_only
2729,364533543.0,A VIEW,% SUCHANDRA BRAHMA,12660 CARMEL COUNTRY RD,SAN DIEGO,CA,92130-3185,0.0,3.0,3.0,1000.0,201511.0,1.0,16.0,0.0,1.0,1.0,202412.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,P85,,,,,,,,,,,,left_only
2730,364600394.0,IKUNA KOA OUTRIGGER CANOE CLUB,% STACEY RAMSEY,2606 N MISSION BAY DR,SAN DIEGO,CA,92109-6833,0.0,3.0,3.0,1000.0,202212.0,1.0,16.0,0.0,5.0,1.0,202312.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,N70,,,,,,,,,,,,left_only
2731,364620394.0,SAVING CHILDREN HEART FOUNDATION,% WILLIAM WANG,12925 SEABREEZE FARMS DR,SAN DIEGO,CA,92130-3738,0.0,3.0,3.0,1000.0,200807.0,1.0,15.0,0.0,1.0,1.0,202412.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,P40,,,,,,,,,,,,left_only
2732,364622187.0,JESUS IS THE ANSWER INC,% MARIA DEL CARMEN HERNANDEZ,7394 SKYLINE DR,SAN DIEGO,CA,92114-4615,0.0,3.0,3.0,7000.0,200805.0,1.0,15.0,0.0,1.0,1.0,202412.0,7.0,4.0,1.0,0.0,12.0,7960132.0,371517.0,371517.0,X20,,,,,,,,,,,,left_only
2733,364629908.0,TIJUANA RIVER VALLEY ANIMAL RESCUE,% KAREN GROEBLI,2133 2ND AVE,SAN DIEGO,CA,92101-2017,0.0,3.0,3.0,1000.0,200902.0,1.0,15.0,0.0,1.0,1.0,202412.0,2.0,3.0,1.0,0.0,12.0,16697.0,74472.0,74472.0,D20,,,,,,,,,,,,left_only
2734,364644986.0,BANDING TOGETHER,% JULIE GUY,7297 RONSON RD STE H,SAN DIEGO,CA,92111-1428,0.0,3.0,3.0,1000.0,200911.0,1.0,15.0,0.0,1.0,1.0,202412.0,4.0,4.0,1.0,0.0,12.0,153729.0,219119.0,219084.0,G84,,,,,,,,,,,,left_only
2735,364663934.0,GOSPEL TIDINGS OF NATIONAL CITY INTL MINISTRY,,11423 WESTONHILL DR,SAN DIEGO,CA,92126-1450,3087.0,3.0,9.0,7000.0,197001.0,1.0,10.0,2006007.0,5.0,1.0,,0.0,0.0,6.0,0.0,12.0,,,,,,,,,,,,,,,,left_only
2736,364670194.0,CHOCOLATE JOURNEY,% MARCHITA MASTERS,10737 SAN DIEGO MISSION RD UNIT 310,SAN DIEGO,CA,92108-2439,0.0,3.0,3.0,2000.0,201010.0,1.0,15.0,0.0,1.0,1.0,202312.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,B90,,,,,,,,,,,,left_only
2737,364690777.0,WAVE ACADEMY,% DAVE TOWE,2657 ARIANE DR,SAN DIEGO,CA,92117-3422,0.0,3.0,3.0,1000.0,201106.0,1.0,15.0,0.0,1.0,1.0,202412.0,6.0,5.0,1.0,0.0,12.0,1554256.0,627652.0,615720.0,B30,,,,,,,,,,,,left_only
2738,364714725.0,AMERICAN COLLEGE OF PHYSICIANS,% CDR NANCY MILLER,3620 29TH ST,SAN DIEGO,CA,92104-3507,3065.0,3.0,9.0,2800.0,197712.0,1.0,16.0,59000000.0,5.0,1.0,202506.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,,U S NAVY CHAPTER,,,,,,,,,,,left_only
2739,364737377.0,IGLESIA UNIDOE EN CRISTO,% MARGARITA MORALES CATALAN,4807 MERCURY ST,SAN DIEGO,CA,92111-2124,0.0,3.0,3.0,7000.0,201408.0,1.0,10.0,0.0,1.0,1.0,,0.0,0.0,6.0,0.0,12.0,,,,X21,,,,,,,,,,,,left_only
2740,364737415.0,SAN DIEGO KOREAN PARENTS ASSOCIATION,% JOHN KIM,13425 PLUMERIA WAY,SAN DIEGO,CA,92130-2553,0.0,3.0,3.0,1200.0,201210.0,1.0,15.0,0.0,1.0,1.0,202412.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,P84,JOY FLACK,364737415.0,San Diego Korean Parents Association,San Diego Korean Parents Association Joy Flack,San Diego,P84,3.0,,,,,both
2741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364739793.0,San Diego Assoc For Health Care Risk Management Professionals Inc,San Diego Assoc For Health Care Risk Management Professionals Inc,San Diego,B03,3.0,,,,,right_only
2742,364755851.0,BARRIO LOGAN ASSOCIATION,% ALEXANDRA DEMMA,3127 JEFFERSON ST,SAN DIEGO,CA,92110-4422,0.0,3.0,3.0,1000.0,202403.0,1.0,15.0,0.0,1.0,1.0,202412.0,5.0,3.0,1.0,0.0,12.0,593799.0,77320.0,77320.0,S30,,,,,,,,,,,,left_only
2743,364769253.0,SAN DIEGO BRANCH CHURCH,% CHARLES ALLERS,8344 CLAIREMONT MESA BLVD STE 100,SAN DIEGO,CA,92111-1327,0.0,3.0,3.0,7000.0,201408.0,1.0,10.0,0.0,1.0,1.0,,0.0,0.0,6.0,0.0,12.0,,,,X21,,364769253.0,San Diego Branch Church,San Diego Branch Church,San Diego,X21,3.0,,,,,both
2744,364780566.0,UNIVERSITY HEIGHTS COMMUNITY ASSOCIATION,% BERNARD J HORAN,PO BOX 33032,SAN DIEGO,CA,92163-2032,0.0,3.0,3.0,1000.0,201405.0,1.0,15.0,0.0,1.0,1.0,202510.0,0.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,S20,,,,,,,,,,,,left_only
2745,364802622.0,IMAGO DEI MINISTRIES,% REBECCA PEREZ,600 B ST STE 2100,SAN DIEGO,CA,92101-4513,0.0,3.0,3.0,1000.0,201507.0,1.0,15.0,0.0,1.0,1.0,202412.0,4.0,5.0,1.0,0.0,12.0,241430.0,603113.0,603113.0,P20,,,,,,,,,,,,left_only
2746,364811373.0,BUTTERFLY PROJECT,% CHERYL RATTNER PRICE,4950 MURPHY CANYON RD,SAN DIEGO,CA,92123-4900,0.0,3.0,3.0,2000.0,201606.0,1.0,15.0,0.0,1.0,1.0,202412.0,4.0,4.0,1.0,0.0,12.0,229984.0,345751.0,345751.0,X99,,,,,,,,,,,,left_only
2747,364820671.0,WOMENS INSTITUTE FOR FINANCIAL EDUCATION,,10863 VEREDA SOL DEL DIOS,SAN DIEGO,CA,92130-8630,0.0,3.0,3.0,1200.0,201605.0,1.0,16.0,0.0,1.0,1.0,202412.0,3.0,4.0,1.0,0.0,12.0,49448.0,174712.0,174712.0,P80,WIFE DOT ORG,,,,,,,,,,,left_only
2748,364822276.0,BETTER TOGETHER INC,,1081 CAMINO DEL RIO S STE 103,SAN DIEGO,CA,92108-3543,0.0,3.0,3.0,1000.0,201601.0,1.0,15.0,0.0,1.0,1.0,202312.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,P99,CENTER FOR POSITIVE LIVING,,,,,,,,,,,left_only
2749,364825955.0,REGENERATION CHURCH OF THE C&MA N,% MARK PORTER,6555 BALBOA AVE STE 205,SAN DIEGO,CA,92111-3110,2284.0,3.0,9.0,7000.0,197205.0,1.0,10.0,1000000.0,5.0,1.0,,0.0,0.0,6.0,0.0,12.0,,,,,,,,,,,,,,,,left_only
2750,364902753.0,EXTRAVAGANT LOVE MINISTRIES,% PROSCOVIA NAMAZZI,4240 KEARNY MESA ROAD STE 120-1096,SAN DIEGO,CA,92111-3771,0.0,3.0,3.0,1000.0,202201.0,1.0,16.0,0.0,1.0,1.0,202412.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,A70,,,,,,,,,,,,left_only
2751,364903328.0,SOMALI COMMUNITY OF SAN DIEGO,% IBRAHIM AHMED,501 W BROADWAY STE A209,SAN DIEGO,CA,92101-3536,0.0,3.0,3.0,1237.0,201811.0,1.0,15.0,0.0,1.0,1.0,202407.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,B01,,364903328.0,Somali Community Of San Diego,Somali Community Of San Diego,San Diego,B01,3.0,,,,,both
2752,364972691.0,ZENITH FOUNDATION,% ARACEU MARTINEZ,8050 RONSON RD,SAN DIEGO,CA,92111-1913,0.0,3.0,3.0,1200.0,202103.0,1.0,16.0,0.0,1.0,1.0,202412.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,O20,,,,,,,,,,,,left_only
