source_file,ein,org_name,website,phone,tax_year,address_line1,city,state,zip,full_address,person_name,person_title,person_hours_per_week,person_role_type
202503109349304330_public.xml,300507718,SAN DIEGO HUNGER COALITION,www.sdhunger.org,6195017917,2024,845 15TH STREET SUITE 103,SAN DIEGO,CA,92101,"845 15TH STREET SUITE 103, SAN DIEGO, CA, 92101",NAOMI BILLUPS,Director,1.00,form_990_section_a
202503109349304330_public.xml,300507718,SAN DIEGO HUNGER COALITION,www.sdhunger.org,6195017917,2024,845 15TH STREET SUITE 103,SAN DIEGO,CA,92101,"845 15TH STREET SUITE 103, SAN DIEGO, CA, 92101",ALICE GUITTARD,Director,1.00,form_990_section_a
202503109349304330_public.xml,300507718,SAN DIEGO HUNGER COALITION,www.sdhunger.org,6195017917,2024,845 15TH STREET SUITE 103,SAN DIEGO,CA,92101,"845 15TH STREET SUITE 103, SAN DIEGO, CA, 92101",MARI PILI BECERRA,Director,1.00,form_990_section_a
202503109349304330_public.xml,300507718,SAN DIEGO HUNGER COALITION,www.sdhunger.org,6195017917,2024,845 15TH STREET SUITE 103,SAN DIEGO,CA,92101,"845 15TH STREET SUITE 103, SAN DIEGO, CA, 92101",KRISTINE M SMITH,Director,1.00,form_990_section_a
202503109349304330_public.xml,300507718,SAN DIEGO HUNGER COALITION,www.sdhunger.org,6195017917,2024,845 15TH STREET SUITE 103,SAN DIEGO,CA,92101,"845 15TH STREET SUITE 103, SAN DIEGO, CA, 92101",JEN KEYES,Director,1.00,form_990_section_a
202503109349304330_public.xml,300507718,SAN DIEGO HUNGER COALITION,www.sdhunger.org,6195017917,2024,845 15TH STREET SUITE 103,SAN DIEGO,CA,92101,"845 15TH STREET SUITE 103, SAN DIEGO, CA, 92101",HAZZY PIPO,Director,1.00,form_990_section_a
202503109349304330_public.xml,300507718,SAN DIEGO HUNGER COALITION,www.sdhunger.org,6195017917,2024,845 15TH STREET SUITE 103,SAN DIEGO,CA,92101,"845 15TH STREET SUITE 103, SAN DIEGO, CA, 92101",NICKY RIORDAN,Director,1.00,form_990_section_a
202503109349304330_public.xml,300507718,SAN DIEGO HUNGER COALITION,www.sdhunger.org,6195017917,2024,845 15TH STREET SUITE 103,SAN DIEGO,CA,92101,"845 15TH STREET SUITE 103, SAN DIEGO, CA, 92101",SHARON M LAWRENCE ESQ,Director,1.00,form_990_section_a
202503109349304460_public.xml,472755033,JOYOUS COMMUNITY CHURCH,http://www.joyouschurch.org,6195394325,2024,9028 WESTMORE DR,San Diego,CA,92126,"9028 WESTMORE DR, San Diego, CA, 92126",JAIHYUN KWON,CFO,,business_officer
202503109349304460_public.xml,472755033,JOYOUS COMMUNITY CHURCH,http://www.joyouschurch.org,6195394325,2024,9028 WESTMORE DR,San Diego,CA,92126,"9028 WESTMORE DR, San Diego, CA, 92126",SUNG DAE CHO,CEO,040.00,form_990_section_a
202503109349304460_public.xml,472755033,JOYOUS COMMUNITY CHURCH,http://www.joyouschurch.org,6195394325,2024,9028 WESTMORE DR,San Diego,CA,92126,"9028 WESTMORE DR, San Diego, CA, 92126",JAIHYUN KWON,CFO,004.00,form_990_section_a
202503109349304460_public.xml,472755033,JOYOUS COMMUNITY CHURCH,http://www.joyouschurch.org,6195394325,2024,9028 WESTMORE DR,San Diego,CA,92126,"9028 WESTMORE DR, San Diego, CA, 92126",RICK OH,SECRETARY,004.00,form_990_section_a
202503119349101990_public.xml,731694029,C AND M NELSON FAMILY FOUNDATION,N/A,8584599038,2024,1804 GARNET AVENUE 420,SAN DIEGO,CA,92109,"1804 GARNET AVENUE 420, SAN DIEGO, CA, 92109",TERRI J NELSON,DIRECTOR,,business_officer
202503119349101990_public.xml,731694029,C AND M NELSON FAMILY FOUNDATION,N/A,8584599038,2024,1804 GARNET AVENUE 420,SAN DIEGO,CA,92109,"1804 GARNET AVENUE 420, SAN DIEGO, CA, 92109",Terri J Nelson,Director,1.00,officer_director_trustee_key_employee
202503119349101990_public.xml,731694029,C AND M NELSON FAMILY FOUNDATION,N/A,8584599038,2024,1804 GARNET AVENUE 420,SAN DIEGO,CA,92109,"1804 GARNET AVENUE 420, SAN DIEGO, CA, 92109",Stephen D Nelson,Director,1.00,officer_director_trustee_key_employee
202503119349200235_public.xml,473327983,ONE LOVE MOVEMENT,ONELOVEMOVEMENT.ORG,8582459540,2024,3555 ROSECRANS STREET SUITE 333,SAN DIEGO,CA,92110,"3555 ROSECRANS STREET SUITE 333, SAN DIEGO, CA, 92110",Kelley Simon,Treasurer,,business_officer
202503119349201020_public.xml,273945102,HELEN'S CLOSET ORG,HTTP://HELENSCLOSET.ORG/,8584491101,2024,13410 RED OAK WAY,SAN DIEGO,CA,92130,"13410 RED OAK WAY, SAN DIEGO, CA, 92130",THERESA WALKER,PRESIDENT,,business_officer
202503119349303575_public.xml,953661305,New Entra Casa Corporation,www.newentracasa.com,6192944526,2024,3575 Pershing Avenue,San Diego,CA,92104,"3575 Pershing Avenue, San Diego, CA, 92104",Gary Lynn,Treasurer,,business_officer
202503119349303575_public.xml,953661305,New Entra Casa Corporation,www.newentracasa.com,6192944526,2024,3575 Pershing Avenue,San Diego,CA,92104,"3575 Pershing Avenue, San Diego, CA, 92104",David Seliqman,Executive Director,40.00,form_990_section_a
202503119349303575_public.xml,953661305,New Entra Casa Corporation,www.newentracasa.com,6192944526,2024,3575 Pershing Avenue,San Diego,CA,92104,"3575 Pershing Avenue, San Diego, CA, 92104",Gary Blume,President,4.00,form_990_section_a
202503119349303575_public.xml,953661305,New Entra Casa Corporation,www.newentracasa.com,6192944526,2024,3575 Pershing Avenue,San Diego,CA,92104,"3575 Pershing Avenue, San Diego, CA, 92104",Susan Farnsworth,Secretary,4.00,form_990_section_a
202503119349303575_public.xml,953661305,New Entra Casa Corporation,www.newentracasa.com,6192944526,2024,3575 Pershing Avenue,San Diego,CA,92104,"3575 Pershing Avenue, San Diego, CA, 92104",Gary Lynn,Treasurer,4.00,form_990_section_a
202503119349303575_public.xml,953661305,New Entra Casa Corporation,www.newentracasa.com,6192944526,2024,3575 Pershing Avenue,San Diego,CA,92104,"3575 Pershing Avenue, San Diego, CA, 92104",Rubye Roberts,Vice President,4.00,form_990_section_a
202503119349303575_public.xml,953661305,New Entra Casa Corporation,www.newentracasa.com,6192944526,2024,3575 Pershing Avenue,San Diego,CA,92104,"3575 Pershing Avenue, San Diego, CA, 92104",Lynnete Hayes,Director,1.00,form_990_section_a
202503119349303575_public.xml,953661305,New Entra Casa Corporation,www.newentracasa.com,6192944526,2024,3575 Pershing Avenue,San Diego,CA,92104,"3575 Pershing Avenue, San Diego, CA, 92104",Linda Groom,Director,1.00,form_990_section_a
202503119349303575_public.xml,953661305,New Entra Casa Corporation,www.newentracasa.com,6192944526,2024,3575 Pershing Avenue,San Diego,CA,92104,"3575 Pershing Avenue, San Diego, CA, 92104",Rosie Iheme,Director,1.00,form_990_section_a
202503119349303575_public.xml,953661305,New Entra Casa Corporation,www.newentracasa.com,6192944526,2024,3575 Pershing Avenue,San Diego,CA,92104,"3575 Pershing Avenue, San Diego, CA, 92104",Danielle Iwatsu,Director,1.00,form_990_section_a
202503119349303575_public.xml,953661305,New Entra Casa Corporation,www.newentracasa.com,6192944526,2024,3575 Pershing Avenue,San Diego,CA,92104,"3575 Pershing Avenue, San Diego, CA, 92104",Edna Smith,Director,1.00,form_990_section_a
202503129349200305_public.xml,320685487,THE ELEVATE SCHOOL FOUNDATION,elevateschoolfoundation.org,,2024,2285 MURRAY RIDGE ROAD,SAN DIEGO,CA,92123,"2285 MURRAY RIDGE ROAD, SAN DIEGO, CA, 92123",MATTHEW EISENBERG,TREASURER,,business_officer
202503129349301120_public.xml,330514606,Highland Ranch PTA,www.powayusd.com/pusdhres,6198610974,2024,14840 Waverly Downs Way,San Diego,CA,92128,"14840 Waverly Downs Way, San Diego, CA, 92128",Melissa M Pascual,Officer,,business_officer
202503129349301120_public.xml,330514606,Highland Ranch PTA,www.powayusd.com/pusdhres,6198610974,2024,14840 Waverly Downs Way,San Diego,CA,92128,"14840 Waverly Downs Way, San Diego, CA, 92128",Rachel Ashcraft,President,15.00,form_990_section_a
202503129349301120_public.xml,330514606,Highland Ranch PTA,www.powayusd.com/pusdhres,6198610974,2024,14840 Waverly Downs Way,San Diego,CA,92128,"14840 Waverly Downs Way, San Diego, CA, 92128",Henna Hussain-Dattu,Executive VP,15.00,form_990_section_a
202503129349301120_public.xml,330514606,Highland Ranch PTA,www.powayusd.com/pusdhres,6198610974,2024,14840 Waverly Downs Way,San Diego,CA,92128,"14840 Waverly Downs Way, San Diego, CA, 92128",Melissa Pasqual,Treasurer,15.00,form_990_section_a
202503129349301120_public.xml,330514606,Highland Ranch PTA,www.powayusd.com/pusdhres,6198610974,2024,14840 Waverly Downs Way,San Diego,CA,92128,"14840 Waverly Downs Way, San Diego, CA, 92128",Ha Rana,VP Ways and Means,5.00,form_990_section_a
202503129349301120_public.xml,330514606,Highland Ranch PTA,www.powayusd.com/pusdhres,6198610974,2024,14840 Waverly Downs Way,San Diego,CA,92128,"14840 Waverly Downs Way, San Diego, CA, 92128",Osmilda Riley,VP Programs,5.00,form_990_section_a
202503129349301120_public.xml,330514606,Highland Ranch PTA,www.powayusd.com/pusdhres,6198610974,2024,14840 Waverly Downs Way,San Diego,CA,92128,"14840 Waverly Downs Way, San Diego, CA, 92128",Nikki Murray,VP Publicity,5.00,form_990_section_a
202503129349301120_public.xml,330514606,Highland Ranch PTA,www.powayusd.com/pusdhres,6198610974,2024,14840 Waverly Downs Way,San Diego,CA,92128,"14840 Waverly Downs Way, San Diego, CA, 92128",Sarah Reymond,Historian,5.00,form_990_section_a
202503149339301590_public.xml,352697719,MISSION HILLS COMMUNITY PRESCHOOL,,6192912112,2024,1211 WEST LEWIS STREET,SAN DIEGO,CA,92103,"1211 WEST LEWIS STREET, SAN DIEGO, CA, 92103",ANNA DIMARTINO,President,,business_officer
202503149349203615_public.xml,871855239,PEC US ALUMINA EDUCATIONAL FOUNDATION,,2484940836,2024,5475 THOROUGHBRED PL,SAN DIEGO,CA,92130,"5475 THOROUGHBRED PL, SAN DIEGO, CA, 92130",KAMESH GUPTA,PRESIDENT,,business_officer
202503149349302865_public.xml,330427639,HOUSING DEVELOPMENT PARTNERS | OF SAN DIEGO,WWW.HDPARTNERS.ORG,6195787608,2024,1122 BROADWAY 300,SAN DIEGO,CA,92101,"1122 BROADWAY 300, SAN DIEGO, CA, 92101",SUKET DAYAL,CFO,,business_officer
202503149349302865_public.xml,330427639,HOUSING DEVELOPMENT PARTNERS | OF SAN DIEGO,WWW.HDPARTNERS.ORG,6195787608,2024,1122 BROADWAY 300,SAN DIEGO,CA,92101,"1122 BROADWAY 300, SAN DIEGO, CA, 92101",JEFF DAVIS,DEPUTY CEO,0.50,form_990_section_a
202503149349302865_public.xml,330427639,HOUSING DEVELOPMENT PARTNERS | OF SAN DIEGO,WWW.HDPARTNERS.ORG,6195787608,2024,1122 BROADWAY 300,SAN DIEGO,CA,92101,"1122 BROADWAY 300, SAN DIEGO, CA, 92101",LISA JONES,PRESIDENT & CEO,0.50,form_990_section_a
202503149349302865_public.xml,330427639,HOUSING DEVELOPMENT PARTNERS | OF SAN DIEGO,WWW.HDPARTNERS.ORG,6195787608,2024,1122 BROADWAY 300,SAN DIEGO,CA,92101,"1122 BROADWAY 300, SAN DIEGO, CA, 92101",SUKET DAYAL,CFO,5.00,form_990_section_a
202503149349302865_public.xml,330427639,HOUSING DEVELOPMENT PARTNERS | OF SAN DIEGO,WWW.HDPARTNERS.ORG,6195787608,2024,1122 BROADWAY 300,SAN DIEGO,CA,92101,"1122 BROADWAY 300, SAN DIEGO, CA, 92101",ROBERT G BOHRER,VP OF RE FINANCE & ACQUISITION,10.40,form_990_section_a
202503149349302865_public.xml,330427639,HOUSING DEVELOPMENT PARTNERS | OF SAN DIEGO,WWW.HDPARTNERS.ORG,6195787608,2024,1122 BROADWAY 300,SAN DIEGO,CA,92101,"1122 BROADWAY 300, SAN DIEGO, CA, 92101",JOSHUA S HOFFMAN,VP OF RE DEVELOPMENT,20.00,form_990_section_a
202503149349302865_public.xml,330427639,HOUSING DEVELOPMENT PARTNERS | OF SAN DIEGO,WWW.HDPARTNERS.ORG,6195787608,2024,1122 BROADWAY 300,SAN DIEGO,CA,92101,"1122 BROADWAY 300, SAN DIEGO, CA, 92101",EMMANUEL ARELLANO,VP OF ASSET MANAGEMENT,19.50,form_990_section_a
202503149349302865_public.xml,330427639,HOUSING DEVELOPMENT PARTNERS | OF SAN DIEGO,WWW.HDPARTNERS.ORG,6195787608,2024,1122 BROADWAY 300,SAN DIEGO,CA,92101,"1122 BROADWAY 300, SAN DIEGO, CA, 92101",JOSIAH DENMARK,DIRECTOR,20.00,form_990_section_a
202503149349302865_public.xml,330427639,HOUSING DEVELOPMENT PARTNERS | OF SAN DIEGO,WWW.HDPARTNERS.ORG,6195787608,2024,1122 BROADWAY 300,SAN DIEGO,CA,92101,"1122 BROADWAY 300, SAN DIEGO, CA, 92101",BRANDEN SARKISSIAN,DIRECTOR,37.50,form_990_section_a
202503149349302865_public.xml,330427639,HOUSING DEVELOPMENT PARTNERS | OF SAN DIEGO,WWW.HDPARTNERS.ORG,6195787608,2024,1122 BROADWAY 300,SAN DIEGO,CA,92101,"1122 BROADWAY 300, SAN DIEGO, CA, 92101",RYAN CLUMPNER,DIRECTOR,0.50,form_990_section_a
202503149349302865_public.xml,330427639,HOUSING DEVELOPMENT PARTNERS | OF SAN DIEGO,WWW.HDPARTNERS.ORG,6195787608,2024,1122 BROADWAY 300,SAN DIEGO,CA,92101,"1122 BROADWAY 300, SAN DIEGO, CA, 92101",GARY GRAMLING,DIRECTOR,0.50,form_990_section_a
202503149349302865_public.xml,330427639,HOUSING DEVELOPMENT PARTNERS | OF SAN DIEGO,WWW.HDPARTNERS.ORG,6195787608,2024,1122 BROADWAY 300,SAN DIEGO,CA,92101,"1122 BROADWAY 300, SAN DIEGO, CA, 92101",MITCH MITCHELL,DIRECTOR,0.50,form_990_section_a
202503149349302865_public.xml,330427639,HOUSING DEVELOPMENT PARTNERS | OF SAN DIEGO,WWW.HDPARTNERS.ORG,6195787608,2024,1122 BROADWAY 300,SAN DIEGO,CA,92101,"1122 BROADWAY 300, SAN DIEGO, CA, 92101",STEPHEN WHITBURN,DIRECTOR,0.50,form_990_section_a
202503149349303380_public.xml,460550661,SAN DIEGO REGIONAL HEALTHCARE | INFORMATION EXCHANGE,WWW.SDHEALTHCONNECT.ORG,6195734445,2024,3860 CALLE FORTUNADA STE 101,SAN DIEGO,CA,92123,"3860 CALLE FORTUNADA STE 101, SAN DIEGO, CA, 92123",WILLIAM YORK,CEO,,business_officer
202503149349303380_public.xml,460550661,SAN DIEGO REGIONAL HEALTHCARE | INFORMATION EXCHANGE,WWW.SDHEALTHCONNECT.ORG,6195734445,2024,3860 CALLE FORTUNADA STE 101,SAN DIEGO,CA,92123,"3860 CALLE FORTUNADA STE 101, SAN DIEGO, CA, 92123",TERRI COLACHIS,BOARD CHAIR,8.00,form_990_section_a
202503149349303380_public.xml,460550661,SAN DIEGO REGIONAL HEALTHCARE | INFORMATION EXCHANGE,WWW.SDHEALTHCONNECT.ORG,6195734445,2024,3860 CALLE FORTUNADA STE 101,SAN DIEGO,CA,92123,"3860 CALLE FORTUNADA STE 101, SAN DIEGO, CA, 92123",PAUL JOHNSON,BOARD VICE CHAIR,8.00,form_990_section_a
202503149349303380_public.xml,460550661,SAN DIEGO REGIONAL HEALTHCARE | INFORMATION EXCHANGE,WWW.SDHEALTHCONNECT.ORG,6195734445,2024,3860 CALLE FORTUNADA STE 101,SAN DIEGO,CA,92123,"3860 CALLE FORTUNADA STE 101, SAN DIEGO, CA, 92123",JANE FINLEY,BOARD MEMBER,4.00,form_990_section_a
202503149349303380_public.xml,460550661,SAN DIEGO REGIONAL HEALTHCARE | INFORMATION EXCHANGE,WWW.SDHEALTHCONNECT.ORG,6195734445,2024,3860 CALLE FORTUNADA STE 101,SAN DIEGO,CA,92123,"3860 CALLE FORTUNADA STE 101, SAN DIEGO, CA, 92123",PAUL HEGYI,BOARD MEMBER,4.00,form_990_section_a
202503149349303380_public.xml,460550661,SAN DIEGO REGIONAL HEALTHCARE | INFORMATION EXCHANGE,WWW.SDHEALTHCONNECT.ORG,6195734445,2024,3860 CALLE FORTUNADA STE 101,SAN DIEGO,CA,92123,"3860 CALLE FORTUNADA STE 101, SAN DIEGO, CA, 92123",KATE KINNAMONT,BOARD MEMBER,4.00,form_990_section_a
202503149349303380_public.xml,460550661,SAN DIEGO REGIONAL HEALTHCARE | INFORMATION EXCHANGE,WWW.SDHEALTHCONNECT.ORG,6195734445,2024,3860 CALLE FORTUNADA STE 101,SAN DIEGO,CA,92123,"3860 CALLE FORTUNADA STE 101, SAN DIEGO, CA, 92123",DR WES LUNDBERG,BOARD MEMBER,4.00,form_990_section_a
202503149349303380_public.xml,460550661,SAN DIEGO REGIONAL HEALTHCARE | INFORMATION EXCHANGE,WWW.SDHEALTHCONNECT.ORG,6195734445,2024,3860 CALLE FORTUNADA STE 101,SAN DIEGO,CA,92123,"3860 CALLE FORTUNADA STE 101, SAN DIEGO, CA, 92123",TANA M LORAH,BOARD SECRETARY,4.00,form_990_section_a
202503149349303380_public.xml,460550661,SAN DIEGO REGIONAL HEALTHCARE | INFORMATION EXCHANGE,WWW.SDHEALTHCONNECT.ORG,6195734445,2024,3860 CALLE FORTUNADA STE 101,SAN DIEGO,CA,92123,"3860 CALLE FORTUNADA STE 101, SAN DIEGO, CA, 92123",DR RAKESH PATEL,BOARD MEMBER,4.00,form_990_section_a
202503149349303380_public.xml,460550661,SAN DIEGO REGIONAL HEALTHCARE | INFORMATION EXCHANGE,WWW.SDHEALTHCONNECT.ORG,6195734445,2024,3860 CALLE FORTUNADA STE 101,SAN DIEGO,CA,92123,"3860 CALLE FORTUNADA STE 101, SAN DIEGO, CA, 92123",DIANA PUETZ,BOARD MEMBER,4.00,form_990_section_a
202503149349303380_public.xml,460550661,SAN DIEGO REGIONAL HEALTHCARE | INFORMATION EXCHANGE,WWW.SDHEALTHCONNECT.ORG,6195734445,2024,3860 CALLE FORTUNADA STE 101,SAN DIEGO,CA,92123,"3860 CALLE FORTUNADA STE 101, SAN DIEGO, CA, 92123",NANCY SASAKI,BOARD MEMBER,4.00,form_990_section_a
202503149349303380_public.xml,460550661,SAN DIEGO REGIONAL HEALTHCARE | INFORMATION EXCHANGE,WWW.SDHEALTHCONNECT.ORG,6195734445,2024,3860 CALLE FORTUNADA STE 101,SAN DIEGO,CA,92123,"3860 CALLE FORTUNADA STE 101, SAN DIEGO, CA, 92123",LORENA SLOMANSON,BOARD MEMBER,4.00,form_990_section_a
202503149349303380_public.xml,460550661,SAN DIEGO REGIONAL HEALTHCARE | INFORMATION EXCHANGE,WWW.SDHEALTHCONNECT.ORG,6195734445,2024,3860 CALLE FORTUNADA STE 101,SAN DIEGO,CA,92123,"3860 CALLE FORTUNADA STE 101, SAN DIEGO, CA, 92123",JONATHAN WOLDEMARIAM,BOARD MEMBER,4.00,form_990_section_a
202503149349303380_public.xml,460550661,SAN DIEGO REGIONAL HEALTHCARE | INFORMATION EXCHANGE,WWW.SDHEALTHCONNECT.ORG,6195734445,2024,3860 CALLE FORTUNADA STE 101,SAN DIEGO,CA,92123,"3860 CALLE FORTUNADA STE 101, SAN DIEGO, CA, 92123",WILLIAM YORK,CEO,10.00,form_990_section_a
202503149349303380_public.xml,460550661,SAN DIEGO REGIONAL HEALTHCARE | INFORMATION EXCHANGE,WWW.SDHEALTHCONNECT.ORG,6195734445,2024,3860 CALLE FORTUNADA STE 101,SAN DIEGO,CA,92123,"3860 CALLE FORTUNADA STE 101, SAN DIEGO, CA, 92123",PAUL REDFERN,CFO,10.00,form_990_section_a
202503149349303380_public.xml,460550661,SAN DIEGO REGIONAL HEALTHCARE | INFORMATION EXCHANGE,WWW.SDHEALTHCONNECT.ORG,6195734445,2024,3860 CALLE FORTUNADA STE 101,SAN DIEGO,CA,92123,"3860 CALLE FORTUNADA STE 101, SAN DIEGO, CA, 92123",NICHOLAS JUAREZ,EMPLOYEE,40.00,form_990_section_a
202503149349303380_public.xml,460550661,SAN DIEGO REGIONAL HEALTHCARE | INFORMATION EXCHANGE,WWW.SDHEALTHCONNECT.ORG,6195734445,2024,3860 CALLE FORTUNADA STE 101,SAN DIEGO,CA,92123,"3860 CALLE FORTUNADA STE 101, SAN DIEGO, CA, 92123",LAURA YOUNG,EMPLOYEE,40.00,form_990_section_a
202503159349101435_public.xml,916470136,MARTIN FOUNDATION FOR BIOMEDICAL | RESEARCH C/O ANDREW MARTIN,N/A,8584010654,2024,1734 PACIFIC BEACH DR,SAN DIEGO,CA,92109,"1734 PACIFIC BEACH DR, SAN DIEGO, CA, 92109",ANDREW MARTIN,DIRECTOR,,business_officer
202503159349101435_public.xml,916470136,MARTIN FOUNDATION FOR BIOMEDICAL | RESEARCH C/O ANDREW MARTIN,N/A,8584010654,2024,1734 PACIFIC BEACH DR,SAN DIEGO,CA,92109,"1734 PACIFIC BEACH DR, SAN DIEGO, CA, 92109",ANDREW MARTIN,DIRECTOR,000.00,officer_director_trustee_key_employee
202503159349200410_public.xml,202586159,LIFEHOUSE RECOVERY CONNECTION,www.lifehouserc.org,,2024,932 Tarento Dr,SAN DIEGO,CA,92106,"932 Tarento Dr, SAN DIEGO, CA, 92106",Karen,Hayes,,business_officer
202503159349201500_public.xml,330940786,SAN DIEGO SPECULATIVE FICTION SOCIETY INC,,6193186938,2024,4636 NORWOOD STREET,San Diego,CA,92115,"4636 NORWOOD STREET, San Diego, CA, 92115",THEODORE LASALVIA,TREASURER,,business_officer
202503159349202170_public.xml,871658693,University City Open Doors Inc,www.ucopendoors.org ],,2024,5052 67th St,San Diego,CA,92115,"5052 67th St, San Diego, CA, 92115",Joseph Worcester,CEO,,business_officer
202503159349202705_public.xml,330762738,GARFIELD HIGH SCHOOL FOUNDATION,N/A,6198890556,2024,1255 16TH ST,SAN DIEGO,CA,92101,"1255 16TH ST, SAN DIEGO, CA, 92101",PAMELA MADONIA,Treasurer,,business_officer
202503159349203610_public.xml,943439773,SUOI THIENG CORPORATION,N/A,8583974041,2024,7745 BELDEN STREET,SAN DIEGO,CA,92111,"7745 BELDEN STREET, SAN DIEGO, CA, 92111",LOAN LE,PRESIDENT,,business_officer
202503159349303085_public.xml,952702189,SAN DIEGO MISSION BAY BOAT AND SKI CLUB,HTTPS://SDMBBSC.ORG/,5852700840,2024,2606 N MISSION BAY DR,SAN DIEGO,CA,92109,"2606 N MISSION BAY DR, SAN DIEGO, CA, 92109",STEELE YOUNG,COMMODORE,,business_officer
202503159349303085_public.xml,952702189,SAN DIEGO MISSION BAY BOAT AND SKI CLUB,HTTPS://SDMBBSC.ORG/,5852700840,2024,2606 N MISSION BAY DR,SAN DIEGO,CA,92109,"2606 N MISSION BAY DR, SAN DIEGO, CA, 92109",STEELE YOUNG,COMMODORE,0.00,form_990_section_a
202503159349303085_public.xml,952702189,SAN DIEGO MISSION BAY BOAT AND SKI CLUB,HTTPS://SDMBBSC.ORG/,5852700840,2024,2606 N MISSION BAY DR,SAN DIEGO,CA,92109,"2606 N MISSION BAY DR, SAN DIEGO, CA, 92109",BRIAN NIZNIK,1ST VICE COMMODORE,0.00,form_990_section_a
202503159349303085_public.xml,952702189,SAN DIEGO MISSION BAY BOAT AND SKI CLUB,HTTPS://SDMBBSC.ORG/,5852700840,2024,2606 N MISSION BAY DR,SAN DIEGO,CA,92109,"2606 N MISSION BAY DR, SAN DIEGO, CA, 92109",TODD TOTH,2ND VICE COMMODORE,0.00,form_990_section_a
202503159349303085_public.xml,952702189,SAN DIEGO MISSION BAY BOAT AND SKI CLUB,HTTPS://SDMBBSC.ORG/,5852700840,2024,2606 N MISSION BAY DR,SAN DIEGO,CA,92109,"2606 N MISSION BAY DR, SAN DIEGO, CA, 92109",KEVIN WITHERELL,REAR COMMODORE,0.00,form_990_section_a
202503159349303085_public.xml,952702189,SAN DIEGO MISSION BAY BOAT AND SKI CLUB,HTTPS://SDMBBSC.ORG/,5852700840,2024,2606 N MISSION BAY DR,SAN DIEGO,CA,92109,"2606 N MISSION BAY DR, SAN DIEGO, CA, 92109",KRISTEN KALEPP,DIRECTOR,0.00,form_990_section_a
202503159349303085_public.xml,952702189,SAN DIEGO MISSION BAY BOAT AND SKI CLUB,HTTPS://SDMBBSC.ORG/,5852700840,2024,2606 N MISSION BAY DR,SAN DIEGO,CA,92109,"2606 N MISSION BAY DR, SAN DIEGO, CA, 92109",SPENCER YOUNG,TREASURER,0.00,form_990_section_a
202503159349303085_public.xml,952702189,SAN DIEGO MISSION BAY BOAT AND SKI CLUB,HTTPS://SDMBBSC.ORG/,5852700840,2024,2606 N MISSION BAY DR,SAN DIEGO,CA,92109,"2606 N MISSION BAY DR, SAN DIEGO, CA, 92109",PAULA GOLETA,SECRETARY,0.00,form_990_section_a
202503159349303085_public.xml,952702189,SAN DIEGO MISSION BAY BOAT AND SKI CLUB,HTTPS://SDMBBSC.ORG/,5852700840,2024,2606 N MISSION BAY DR,SAN DIEGO,CA,92109,"2606 N MISSION BAY DR, SAN DIEGO, CA, 92109",LEFTY CHURCHILL,SERGENT AT ARMS,0.00,form_990_section_a
202503159349303085_public.xml,952702189,SAN DIEGO MISSION BAY BOAT AND SKI CLUB,HTTPS://SDMBBSC.ORG/,5852700840,2024,2606 N MISSION BAY DR,SAN DIEGO,CA,92109,"2606 N MISSION BAY DR, SAN DIEGO, CA, 92109",ANNA ALVAREZ,DIRECTOR,0.00,form_990_section_a
202503159349303085_public.xml,952702189,SAN DIEGO MISSION BAY BOAT AND SKI CLUB,HTTPS://SDMBBSC.ORG/,5852700840,2024,2606 N MISSION BAY DR,SAN DIEGO,CA,92109,"2606 N MISSION BAY DR, SAN DIEGO, CA, 92109",VICTORIA KRUSER,DIRECTOR,0.00,form_990_section_a
202503159349303085_public.xml,952702189,SAN DIEGO MISSION BAY BOAT AND SKI CLUB,HTTPS://SDMBBSC.ORG/,5852700840,2024,2606 N MISSION BAY DR,SAN DIEGO,CA,92109,"2606 N MISSION BAY DR, SAN DIEGO, CA, 92109",IRA LINDENFELD,DIRECTOR,0.00,form_990_section_a
202503159349303085_public.xml,952702189,SAN DIEGO MISSION BAY BOAT AND SKI CLUB,HTTPS://SDMBBSC.ORG/,5852700840,2024,2606 N MISSION BAY DR,SAN DIEGO,CA,92109,"2606 N MISSION BAY DR, SAN DIEGO, CA, 92109",SCOTT OSWALD,DIRECTOR,0.00,form_990_section_a
202503159349303085_public.xml,952702189,SAN DIEGO MISSION BAY BOAT AND SKI CLUB,HTTPS://SDMBBSC.ORG/,5852700840,2024,2606 N MISSION BAY DR,SAN DIEGO,CA,92109,"2606 N MISSION BAY DR, SAN DIEGO, CA, 92109",CARLY CHANCE,DIRECTOR,0.00,form_990_section_a
202503159349303980_public.xml,200157629,ST PAUL'S VILLA INC,N/A,6192396900,2024,328 MAPLE STREET,SAN DIEGO,CA,92103,"328 MAPLE STREET, SAN DIEGO, CA, 92103",GEORGE VIEU,VP OF FINANCE,,business_officer
202503159349303980_public.xml,200157629,ST PAUL'S VILLA INC,N/A,6192396900,2024,328 MAPLE STREET,SAN DIEGO,CA,92103,"328 MAPLE STREET, SAN DIEGO, CA, 92103",RANDY TRUAX,BOARD CHAIR,1.00,form_990_section_a
202503159349303980_public.xml,200157629,ST PAUL'S VILLA INC,N/A,6192396900,2024,328 MAPLE STREET,SAN DIEGO,CA,92103,"328 MAPLE STREET, SAN DIEGO, CA, 92103",JAKE SUTTON,VICE CHAIR,1.00,form_990_section_a
