OID_,FacilityType,FacilityNumber,FacilityName,Licensee,FacilityEmail,FacilityAdministrator,FacilityTelephoneNumber,FacilityAddress,FacilityCity,FacilityState,FacilityZip,CountyName,RegionalOffice,FacilityCapacity,FacilityStatus,LicenseFirstDate,ClosedDate,LastVisitDate,InspectionVisits,ComplaintVisits,OtherVisits,TotalVisits,InspectTypeA,InspectTypeB,OtherTypeA,OtherTypeB,ComplaintTypeA,ComplaintTypeB,TotalAllegations,InconclusiveAllegations,SubstantiatedAllegations,UnsubstantiatedAllegations,UnfoundedAllegations,POINT_X,POINT_Y
445,RESIDENTIAL CARE ELDERLY,374603666.000000000000000,HOUSEHOLD OF FAITH,"GONZALES, JOSE RAFAEL II B.",,JOSE RAFAEL GONZALES,(619) 947-6027,1081 OLEANDER AVE,CHULA VISTA,CA,91911.000000000000000,SAN DIEGO,8.000000000000000,6.000000000000000,CLOSED,9/28/2015 0:00:00,1/13/2023 0:00:00,9/23/2022 0:00:00,2.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6319359.000000000000000,1807566.000000000000000
446,RESIDENTIAL CARE ELDERLY,374603668.000000000000000,SEA BREEZE SENIOR LIVING,"SEA BREEZE SENIOR LIVING, LLC",,MELINDA IMLER,(858) 203-3531,5403 AVENIDA FIESTA,LA JOLLA,CA,92037.000000000000000,SAN DIEGO,8.000000000000000,6.000000000000000,CLOSED,8/21/2015 0:00:00,6/1/2022 0:00:00,8/11/2021 0:00:00,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6259840.000000000000000,1878947.000000000000000
447,RESIDENTIAL CARE ELDERLY,374603671.000000000000000,SAPPHIRE ESCONDIDO ESTATES,SAPPHIRE ESCONDIDO ESTATES,,"DRAPEAU, YORADYLDAP",(760) 291-1202,262 SILVERCREEK GLEN,ESCONDIDO,CA,92029.000000000000000,SAN DIEGO,18.000000000000000,6.000000000000000,LICENSED,11/3/2015 0:00:00,,1/14/2025 0:00:00,3.000000000000000,1.000000000000000,1.000000000000000,5.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,3.000000000000000,0.000000000000000,0.000000000000000,3.000000000000000,0.000000000000000,6309105.000000000000000,1972833.000000000000000
448,RESIDENTIAL CARE ELDERLY,374603672.000000000000000,POMELO SENIOR CARE,POMELO SENIOR CARE LLC,,MILIJANA MILOSAVLJEVIC,(760) 842-1753,680 POMELO DRIVE,VISTA,CA,92081.000000000000000,SAN DIEGO,18.000000000000000,6.000000000000000,CLOSED,12/22/2015 0:00:00,12/19/2023 0:00:00,12/14/2021 0:00:00,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6251630.000000000000000,2012953.000000000000000
449,RESIDENTIAL CARE ELDERLY,374603675.000000000000000,COASTAL BREEZE ASSISTED LIVING AND MEMORY CARE-C1,"COAST BREEZE ASSISTED LIVING AND MEMORY CARE, INC.",,SAHER CHOUDRY,(858) 755-7454,1040 SOLANA DRIVE,DEL MAR,CA,92014.000000000000000,SAN DIEGO,8.000000000000000,6.000000000000000,CLOSED,8/26/2015 0:00:00,11/2/2022 0:00:00,7/29/2025 0:00:00,2.000000000000000,1.000000000000000,2.000000000000000,5.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,6254082.000000000000000,1942438.000000000000000
450,RESIDENTIAL CARE ELDERLY,374603676.000000000000000,COASTAL BREEZE ASSISTED LIVING AND MEMORY CARE-C2,"COASTAL BREEZE ASSISTED LIVING AND MEMORY CARE,INC",,ANTONIO SOLTEZ,(858) 755-6619,740 SANTA PAULA,SOLANA BEACH,CA,92075.000000000000000,SAN DIEGO,8.000000000000000,6.000000000000000,CLOSED,8/19/2015 0:00:00,11/2/2022 0:00:00,11/13/2025 0:00:00,2.000000000000000,3.000000000000000,2.000000000000000,7.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,5.000000000000000,0.000000000000000,1.000000000000000,4.000000000000000,0.000000000000000,6253014.000000000000000,1947473.000000000000000
451,RESIDENTIAL CARE ELDERLY,374603677.000000000000000,COASTAL BREEZE ASSISTED LIVING AND MEMORY CARE-C3,"COASTAL BREEZE ASSISTED LIVING AND MEMORY CARE,INC",,SAHER CHOUDRY,(858) 274-2461,2189 CROWNHILL ROAD,SAN DIEGO,CA,92109.000000000000000,SAN DIEGO,8.000000000000000,6.000000000000000,CLOSED,8/19/2015 0:00:00,10/15/2022 0:00:00,8/11/2022 0:00:00,2.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6259829.000000000000000,1876559.000000000000000
452,RESIDENTIAL CARE ELDERLY,374603683.000000000000000,BREEZE HILL CARE,BREEZE HILL CARE LLC,,SMILJA MILOSAVLJEVIC,(760) 631-0267,799 MARSOPA DRIVE,VISTA,CA,92081.000000000000000,SAN DIEGO,18.000000000000000,6.000000000000000,LICENSED,12/22/2015 0:00:00,,12/2/2025 0:00:00,4.000000000000000,0.000000000000000,2.000000000000000,6.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6251926.000000000000000,2012256.000000000000000
453,RESIDENTIAL CARE ELDERLY,374603688.000000000000000,SAPPHIRE CHARDONNAY,SAPPHIRE CHARDONNAY,,"NAGHIBI, ALI",(760) 539-7791,484 CHARDONNAY COURT,SAN MARCOS,CA,92069.000000000000000,SAN DIEGO,18.000000000000000,6.000000000000000,LICENSED,10/9/2015 0:00:00,,10/16/2025 0:00:00,4.000000000000000,2.000000000000000,1.000000000000000,7.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6.000000000000000,0.000000000000000,0.000000000000000,6.000000000000000,0.000000000000000,6284716.000000000000000,2000074.000000000000000
454,RESIDENTIAL CARE ELDERLY,374603699.000000000000000,SAPPHIRE LAKE SAN MARCOS,SAPPHIRE LAKE SAN MARCOS,,"MATIC, VICTORIA",(760) 471-1157,839 LA TIERRA DRIVE,SAN MARCOS,CA,92078.000000000000000,SAN DIEGO,18.000000000000000,6.000000000000000,LICENSED,10/9/2015 0:00:00,,10/9/2025 0:00:00,5.000000000000000,3.000000000000000,0.000000000000000,8.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6.000000000000000,0.000000000000000,0.000000000000000,6.000000000000000,0.000000000000000,6268068.000000000000000,1992177.000000000000000
455,RESIDENTIAL CARE ELDERLY,374603705.000000000000000,HEAVEN'S GRACE CARE HOME,"REDMAN REAL ESTATE, LLC",,"REDMAN, JONATHAN",(760) 216-6706,113 POLK STREET,OCEANSIDE,CA,92057.000000000000000,SAN DIEGO,8.000000000000000,6.000000000000000,CLOSED,4/19/2016 0:00:00,3/30/2022 0:00:00,3/30/2022 0:00:00,0.000000000000000,0.000000000000000,2.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6242617.000000000000000,2037225.000000000000000
456,RESIDENTIAL CARE ELDERLY,374603710.000000000000000,COUNTRY GARDENS,HILLCREST CARE HOME LLC,,"CASTELLANOS, JENNY",(760) 728-5656,1504 HILLCREST LANE,FALLBROOK,CA,92028.000000000000000,SAN DIEGO,18.000000000000000,16.000000000000000,CLOSED,2/16/2017 0:00:00,1/17/2023 0:00:00,2/15/2022 0:00:00,1.000000000000000,0.000000000000000,1.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6261984.000000000000000,2087492.000000000000000
457,RESIDENTIAL CARE ELDERLY,374603712.000000000000000,JOBETH HOME CARE,"GAUTANE, ELIZABETH",,"GAUTANE, ELIZABETH",(619) 312-0706,1989 WOODGLEN WAY,EL CAJON,CA,92020.000000000000000,SAN DIEGO,8.000000000000000,6.000000000000000,LICENSED,6/27/2017 0:00:00,,6/19/2025 0:00:00,4.000000000000000,0.000000000000000,0.000000000000000,4.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6333870.000000000000000,1876672.000000000000000
458,RESIDENTIAL CARE ELDERLY,374603713.000000000000000,PARKVIEW MEMORY CARE AT PARADISE VILLAGE,PVHR2 LLC; GENERATIONS CA LLC,,"JIMENEZ, KATRINA",(619) 399-5988,735 ARCADIA AVENUE,NATIONAL CITY,CA,91950.000000000000000,SAN DIEGO,8.000000000000000,70.000000000000000,LICENSED,7/25/2016 0:00:00,,11/21/2025 0:00:00,5.000000000000000,5.000000000000000,8.000000000000000,18.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,15.000000000000000,0.000000000000000,0.000000000000000,15.000000000000000,0.000000000000000,6306924.000000000000000,1829845.000000000000000
459,RESIDENTIAL CARE ELDERLY,374603714.000000000000000,ACTIVCARE AT 4S RANCH,"RAC DOVE CNYN,INCOME PROPERTY GRP;ACTIVCARE LIVING",,DENISE NOTTER,(858) 485-8001,10603 RANCHO BERNARDO ROAD,SAN DIEGO,CA,92127.000000000000000,SAN DIEGO,8.000000000000000,60.000000000000000,LICENSED,6/16/2016 0:00:00,,12/22/2025 0:00:00,5.000000000000000,1.000000000000000,5.000000000000000,11.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,6297349.000000000000000,1952351.000000000000000
460,RESIDENTIAL CARE ELDERLY,374603715.000000000000000,HARBORVIEW SENIOR ASSISTED LIVING,"HVSAL, LLC",,"SETTINERI, JEFFREY",(619) 233-8382,2360 ALBATROSS STREET,SAN DIEGO,CA,92101.000000000000000,SAN DIEGO,8.000000000000000,30.000000000000000,LICENSED,5/25/2017 0:00:00,,12/9/2025 0:00:00,4.000000000000000,6.000000000000000,6.000000000000000,16.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,12.000000000000000,0.000000000000000,1.000000000000000,11.000000000000000,0.000000000000000,6279958.000000000000000,1846629.000000000000000
461,RESIDENTIAL CARE ELDERLY,374603716.000000000000000,SCHARD'S HOUSE,SCHARD'S HOUSE LLC,,"SCHARD, VICTOR G",(619) 334-8546,8701 MESA ROAD 70,SANTEE,CA,92071.000000000000000,SAN DIEGO,8.000000000000000,3.000000000000000,LICENSED,6/27/2017 0:00:00,,6/4/2025 0:00:00,4.000000000000000,0.000000000000000,1.000000000000000,5.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6327194.000000000000000,1883484.000000000000000
462,RESIDENTIAL CARE ELDERLY,374603722.000000000000000,EL CAJON SENIOR CARE HOME,TERRA LANE RESIDENTIAL CARE INC,,"SASSO-TOTH, DAWN",(619) 804-8105,571 TERRA LANE,EL CAJON,CA,92019.000000000000000,SAN DIEGO,8.000000000000000,6.000000000000000,LICENSED,6/28/2017 0:00:00,,6/13/2025 0:00:00,4.000000000000000,0.000000000000000,0.000000000000000,4.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6355931.000000000000000,1872262.000000000000000
463,RESIDENTIAL CARE ELDERLY,374603724.000000000000000,MONARCH COTTAGES LA JOLLA,"MONARCH LA JOLLA LLC, MONARCH SENIOR LIVING LLC",,"JESTER, RISA",(858) 924-8530,7630 FAY AVENUE,LA JOLLA,CA,92037.000000000000000,SAN DIEGO,8.000000000000000,52.000000000000000,LICENSED,1/22/2018 0:00:00,,12/1/2025 0:00:00,3.000000000000000,4.000000000000000,0.000000000000000,7.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,7.000000000000000,0.000000000000000,1.000000000000000,6.000000000000000,0.000000000000000,6246898.000000000000000,1887892.000000000000000
464,RESIDENTIAL CARE ELDERLY,374603727.000000000000000,SAGE VILLA,SAGE VILLA INC,,MARY JANE ESTILLER,(858) 348-7791,12285 FRONTERA ROAD,SAN DIEGO,CA,92128.000000000000000,SAN DIEGO,8.000000000000000,6.000000000000000,LICENSED,1/27/2017 0:00:00,,1/2/2025 0:00:00,4.000000000000000,0.000000000000000,1.000000000000000,5.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6311787.000000000000000,1952059.000000000000000
465,RESIDENTIAL CARE ELDERLY,374603732.000000000000000,AMPARO SENIOR CARE LLC,AMPARO SENIOR CARE LLC,,"CAPATI, ANNA",(760) 529-4483,1029 BOULDER PLACE,OCEANSIDE,CA,92057.000000000000000,SAN DIEGO,8.000000000000000,6.000000000000000,CLOSED,7/11/2017 0:00:00,2/15/2022 0:00:00,7/16/2021 0:00:00,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6242248.000000000000000,2044663.000000000000000
466,RESIDENTIAL CARE ELDERLY,374603736.000000000000000,GARCIA-ENDOZO SENIOR HOME LLC,GARCIA-ENDOZO SENIOR HOME LLC,,"ENDOZO, ARLENE GARCIA",(619) 576-3735,850 HALECREST DRIVE,CHULA VISTA,CA,91910.000000000000000,SAN DIEGO,8.000000000000000,6.000000000000000,CLOSED,4/25/2017 0:00:00,11/2/2023 0:00:00,8/19/2022 0:00:00,1.000000000000000,0.000000000000000,3.000000000000000,4.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6317918.000000000000000,1810467.000000000000000
467,RESIDENTIAL CARE ELDERLY,374603737.000000000000000,ENCINITAS RETIREMENT GARDENS #1,ENCINITAS RETIREMENT GARDENS #1 LLC,,"WILLIAMS, MERCELITA",(760) 487-5100,2228 ENCINITAS BLVD,ENCINITAS,CA,92024.000000000000000,SAN DIEGO,8.000000000000000,6.000000000000000,CLOSED,4/4/2018 0:00:00,9/28/2022 0:00:00,9/28/2022 0:00:00,1.000000000000000,0.000000000000000,1.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6258739.000000000000000,1959291.000000000000000
468,RESIDENTIAL CARE ELDERLY,374603738.000000000000000,NORTH COUNTY COTTAGE,NORTH COUNTY COTTAGE INC,,MARI DEE SANDRA CID,(760) 743-7133,221 W 6TH AVE,ESCONDIDO,CA,92025.000000000000000,SAN DIEGO,18.000000000000000,13.000000000000000,LICENSED,7/31/2017 0:00:00,,7/31/2025 0:00:00,5.000000000000000,1.000000000000000,0.000000000000000,6.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,6307558.000000000000000,1986836.000000000000000
469,RESIDENTIAL CARE ELDERLY,374603739.000000000000000,VICTORIA ESTATES SUITES,ROLLING MEADOWS CARE HOMES INC.,,"RETZER, MICHELLE",(858) 668-2886,14550 VICTORIA ESTATES LANE,POWAY,CA,92064.000000000000000,SAN DIEGO,8.000000000000000,6.000000000000000,LICENSED,8/4/2017 0:00:00,,9/9/2025 0:00:00,4.000000000000000,0.000000000000000,2.000000000000000,6.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6319311.000000000000000,1936487.000000000000000
470,RESIDENTIAL CARE ELDERLY,374603744.000000000000000,SKYVIEW GARDENS,"VIEWS SENIOR LIVING MANAGEMENT CORP, THE",,"WERY, TERRY ANN",(858) 335-0916,14215 MIDLAND ROAD,POWAY,CA,92064.000000000000000,SAN DIEGO,8.000000000000000,15.000000000000000,LICENSED,5/24/2017 0:00:00,,5/15/2024 0:00:00,2.000000000000000,0.000000000000000,1.000000000000000,3.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6320788.000000000000000,1934215.000000000000000
471,RESIDENTIAL CARE ELDERLY,374603745.000000000000000,MOUNT CARMEL ASSISTED LIVING,TRUCARE ASSISTED LIVING INC,,"WILLEY, ELIZABETH",(858) 848-4694,11178 DEL DIABLO WAY,SAN DIEGO,CA,92129.000000000000000,SAN DIEGO,8.000000000000000,6.000000000000000,LICENSED,2/22/2017 0:00:00,,4/30/2025 0:00:00,3.000000000000000,0.000000000000000,1.000000000000000,4.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6304500.000000000000000,1940202.000000000000000
472,RESIDENTIAL CARE ELDERLY,374603746.000000000000000,CHHINA'S SENIOR GUEST HOUSE,"CHHINA, JIWAN SINGH",,"CHHINA, JIWAN S",(619) 337-5201,8632 SPRING VISTA WAY,SPRING VALLEY,CA,91977.000000000000000,SAN DIEGO,8.000000000000000,6.000000000000000,LICENSED,8/7/2017 0:00:00,,7/8/2025 0:00:00,4.000000000000000,9.000000000000000,3.000000000000000,16.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,2.000000000000000,5.000000000000000,7.000000000000000,19.000000000000000,0.000000000000000,8.000000000000000,11.000000000000000,0.000000000000000,6326932.000000000000000,1841740.000000000000000
473,RESIDENTIAL CARE ELDERLY,374603750.000000000000000,VILLA LORENA,"SANTALUZ SENIOR PARTNERS,LP;VLGP INC(GEN. PARTNER)",,"GARZA, NORA",(858) 583-8480,14740 VIA FIESTA,SAN DIEGO,CA,92127.000000000000000,SAN DIEGO,8.000000000000000,85.000000000000000,LICENSED,3/30/2017 0:00:00,,12/12/2025 0:00:00,3.000000000000000,19.000000000000000,5.000000000000000,27.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,11.000000000000000,48.000000000000000,0.000000000000000,12.000000000000000,36.000000000000000,0.000000000000000,6281742.000000000000000,1942231.000000000000000
474,RESIDENTIAL CARE ELDERLY,374603752.000000000000000,ISLAND GROVE GUEST HOME II,LAKESIDE LIVING CORNERSTONE LLC,,"RAMIREZ, CARMINDA",(619) 454-3166,12624 WILLOW ROAD,LAKESIDE,CA,92040.000000000000000,SAN DIEGO,8.000000000000000,12.000000000000000,CLOSED,7/28/2017 0:00:00,11/21/2025 0:00:00,7/8/2025 0:00:00,4.000000000000000,6.000000000000000,0.000000000000000,10.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,2.000000000000000,10.000000000000000,0.000000000000000,3.000000000000000,6.000000000000000,1.000000000000000,6356750.000000000000000,1899644.000000000000000
475,RESIDENTIAL CARE ELDERLY,374603753.000000000000000,"SPLENDOR VALLEY, LLC","SPLENDOR VALLEY, LLC",,"LU, MARISA L",(760) 294-6399,930 ROCKWELL SPRINGS COURT,ESCONDIDO,CA,92025.000000000000000,SAN DIEGO,18.000000000000000,6.000000000000000,LICENSED,1/27/2017 0:00:00,,12/13/2024 0:00:00,3.000000000000000,0.000000000000000,0.000000000000000,3.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6306241.000000000000000,1979589.000000000000000
476,RESIDENTIAL CARE ELDERLY,374603754.000000000000000,EAGLES NEST ELDERCARE HOMES II,EAGLES NEST ELDERCARE HOMES INC,,"CALHOUN, CHERRY",(760) 294-3306,1364 GREENWAY RISE,ESCONDIDO,CA,92027.000000000000000,SAN DIEGO,18.000000000000000,6.000000000000000,LICENSED,4/12/2017 0:00:00,,4/8/2025 0:00:00,3.000000000000000,0.000000000000000,0.000000000000000,3.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,4.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6313405.000000000000000,2000264.000000000000000
477,RESIDENTIAL CARE ELDERLY,374603755.000000000000000,FAHIMA CARE HOME 1,NAZREEN LLC,,RAUSHON AHMED,(858) 800-7455,8554 CAPRICORN WAY,SAN DIEGO,CA,92126.000000000000000,SAN DIEGO,8.000000000000000,6.000000000000000,LICENSED,5/4/2017 0:00:00,,7/23/2025 0:00:00,4.000000000000000,12.000000000000000,1.000000000000000,17.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,2.000000000000000,16.000000000000000,0.000000000000000,2.000000000000000,12.000000000000000,2.000000000000000,6288765.000000000000000,1917253.000000000000000
478,RESIDENTIAL CARE ELDERLY,374603759.000000000000000,DAYBREAK VILLA EAST,TWET LLC,,LYNN DRUMMOND,(760) 781-1079,1682 DAYBREAK PLACE,ESCONDIDO,CA,92027.000000000000000,SAN DIEGO,18.000000000000000,6.000000000000000,CLOSED,6/28/2017 0:00:00,7/12/2025 0:00:00,8/27/2025 0:00:00,4.000000000000000,1.000000000000000,3.000000000000000,8.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000,1.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,6309544.000000000000000,2001064.000000000000000
479,RESIDENTIAL CARE ELDERLY,374603760.000000000000000,DAYBREAK VILLA WEST,TWET LLC,,LYNN DRUMMOND,(760) 737-6799,1681 DAYBREAK PLACE,ESCONDIDO,CA,92027.000000000000000,SAN DIEGO,18.000000000000000,6.000000000000000,CLOSED,5/3/2017 0:00:00,7/12/2025 0:00:00,8/27/2025 0:00:00,4.000000000000000,1.000000000000000,5.000000000000000,10.000000000000000,0.000000000000000,0.000000000000000,4.000000000000000,9.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,6309411.000000000000000,2000857.000000000000000
480,RESIDENTIAL CARE ELDERLY,374603761.000000000000000,P & P HOMES INC,P & P HOMES INC,,"ORDINANZA, PAULO C",(858) 327-0429,146 WEDGEWOOD DRIVE,SAN DIEGO,CA,92114.000000000000000,SAN DIEGO,8.000000000000000,6.000000000000000,LICENSED,5/1/2017 0:00:00,,5/20/2025 0:00:00,4.000000000000000,2.000000000000000,4.000000000000000,10.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000,2.000000000000000,0.000000000000000,1.000000000000000,2.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,6323098.000000000000000,1836816.000000000000000
481,RESIDENTIAL CARE ELDERLY,374603762.000000000000000,MOM'S HOUSE,"MCINTYRE, CARMEN ROSA",,"MCINTYRE, CARMEN ROSA",(619) 562-5370,8596 ATLAS VIEW DRIVE,SANTEE,CA,92071.000000000000000,SAN DIEGO,8.000000000000000,6.000000000000000,LICENSED,12/22/2016 0:00:00,,12/11/2025 0:00:00,4.000000000000000,0.000000000000000,1.000000000000000,5.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6333362.000000000000000,1882753.000000000000000
482,RESIDENTIAL CARE ELDERLY,374603768.000000000000000,MOUNTAIN VIEW MANOR,EVERSAILING MANAGEMENT LLC,,"CASTELLANOS, JENNY",(760) 630-8122,1178 EVERGREEN LANE,VISTA,CA,92084.000000000000000,SAN DIEGO,18.000000000000000,12.000000000000000,CLOSED,5/10/2017 0:00:00,5/12/2023 0:00:00,12/15/2022 0:00:00,2.000000000000000,1.000000000000000,0.000000000000000,3.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,6261843.000000000000000,2037992.000000000000000
483,RESIDENTIAL CARE ELDERLY,374603769.000000000000000,LIFE SAVER PLACE OF ESCONDIDO,"BALANQUIT, ZALDY",,"LAYGO, MARY JANE E",(858) 284-9114,2234 CORTINA CIRCLE,ESCONDIDO,CA,92029.000000000000000,SAN DIEGO,18.000000000000000,6.000000000000000,LICENSED,11/13/2017 0:00:00,,11/13/2025 0:00:00,4.000000000000000,0.000000000000000,2.000000000000000,6.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6302054.000000000000000,1977082.000000000000000
484,RESIDENTIAL CARE ELDERLY,374603776.000000000000000,CASA DE VIDA SENIOR LIVING II,CASA DE VIDA SENIOR LIVING LLC,,"ATKINSON, LAURENE",(619) 466-1220,4560 TROY LANE,LA MESA,CA,91942.000000000000000,SAN DIEGO,8.000000000000000,6.000000000000000,CLOSED,7/31/2017 0:00:00,6/27/2021 0:00:00,7/15/2021 0:00:00,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6321212.000000000000000,1858066.000000000000000
485,RESIDENTIAL CARE ELDERLY,374603777.000000000000000,MARIPOSA MANOR,WEALTHPLUS MANAGEMENT GROUP LLC,,"WELKER, KELLY",(760) 294-7011,2525 REED ROAD,ESCONDIDO,CA,92027.000000000000000,SAN DIEGO,18.000000000000000,6.000000000000000,LICENSED,8/8/2017 0:00:00,,8/20/2024 0:00:00,4.000000000000000,3.000000000000000,1.000000000000000,8.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,3.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,6321133.000000000000000,1992660.000000000000000
