"account_key","account_status","date_account_creation","date_cert_expiration","date_cert_effective","business_owner_name","ownership_type","date_business_start","dba_name","naics_sector","naics_code","naics_description","address_no","address_pd","address_road","address_sfx","address_no_fraction","address_city","address_state","address_zip","address_suite","address_pmb_box","address_po_box","bid","council_district","lat","lng"
"2018005807.0","Active","2018-04-10 09:37:40","2027-02-28 23:59:59","2026-03-01 23:59:59","PANELIZED STRUCTURES INC","CORP","2018-03-01 00:00:00","PANELIZED STRUCTURES INC","23","2355","CARPENTRY & FLOOR CONTRACTORS","5731","","STODDARD","RD","","MODESTO","CA","95356-9000","","","","","","37.722782","-121.06857"
"2018005823.0","Active","2018-04-10 11:51:58","2026-04-30 23:59:59","2025-05-01 23:59:59","CI INC","CORP","2018-04-23 00:00:00","CAL AUTO LICENSE SAN MARCOS","81","81299","ALL OTHER PERSONAL SERVICES","439","W","SAN MARCOS","BLVD","","SAN MARCOS","CA","92069-6100","B","","","","","33.13898387","-117.1720631"
"2018005833.0","Active","2018-04-10 13:18:58","2026-04-30 23:59:59","2025-05-01 23:59:59","J MOSS FOUNDATION","NO/PRF","2008-04-02 00:00:00","SKINNY GENE PROJECT","81","81356","BUSINESS TAX EXEMPT - NON PROFIT","10089","","WILLOW CREEK","RD","","SAN DIEGO","CA","92131-1697","230","","","","5.0","32.90143694","-117.1096876"
"2018005841.0","Active","2018-04-10 13:47:16","2026-04-30 23:59:59","2025-05-01 23:59:59","ANA M GARCIA","SOLE","2018-04-10 00:00:00","ANA GARCIA BEADS","71","7115","INDEPENDENT ARTISTS, WRITERS & PERFORMERS","1770","","VILLAGE","PL","","SAN DIEGO","CA","92101-1651","24","","","","3.0","32.73313921","-117.1474905"
"2018005852.0","Active","2018-04-10 14:47:57","2026-04-30 23:59:59","2025-05-01 23:59:59","JUSTINA Z TORALVA AGUIAR","SOLE","2017-04-24 00:00:00","AGUIARJUSTINA SIRENITAS DAYCARE","62","62441","CHILD DAY CARE SERVICES","251","S","58TH","ST","","SAN DIEGO","CA","92114-4004","","","","","4.0","32.70211005","-117.07315420000002"
"2018005857.0","Active","2018-04-10 15:15:53","2027-03-31 23:59:59","2026-04-01 23:59:59","TRUDY STAMBOOK","SOLE","2018-04-01 00:00:00","MERIDIANCONDOMINIUMSALES.COM","53","531","REAL ESTATE","700","","FRONT","ST","","SAN DIEGO","CA","92101-6098","1002","","","","3.0","32.71257425","-117.164742"
"2018005864.0","Active","2018-04-10 15:31:56","2026-08-31 23:59:59","2025-09-01 23:59:59","C & C SD INC","CORP","2017-09-01 00:00:00","ESSENTIAL HEALTH ACUPUNCTURE","62","6213","OFFICES OF OTHER HEALTH PRACTITIONERS","5222","","BALBOA","AVE","","SAN DIEGO","CA","92117-6948","21","","","","6.0","32.81877226","-117.18356409999998"
"2018005891.0","Active","2018-04-11 08:58:08","2026-05-31 23:59:59","2025-06-01 23:59:59","HERRLEIN & ALBUQUERQUE BJJ LLC","LLC","2018-05-10 00:00:00","SOCA BRAZILIAN JIUJITSU","61","61162","SPORTS & RECREATION INSTRUCTION","16558","","BERNARDO CENTER","DR","","SAN DIEGO","CA","92128-2526","","","","","5.0","33.014625270656104","-117.07706532016124"
"2018005893.0","Active","2018-04-11 09:13:24","2026-12-31 23:59:59","2026-01-01 23:59:59","STEVEN ALAN DOWLATABADI","SOLE","2018-01-01 00:00:00","DOW EDUCATIONAL SOLUTIONS","61","611","EDUCATIONAL SERVICES","1140","","WALL","ST","","LA JOLLA","CA","92037-4531","2305","","","19.0","1.0","32.84709434","-117.2728086"
"2018005916.0","Active","2018-04-11 11:10:52","2026-12-31 23:59:59","2026-01-01 23:59:59","LYNAE B GISLER","SOLE","2016-01-01 00:00:00","LYNAE B GISLER","61","611","EDUCATIONAL SERVICES","3188","W","CANYON","AVE","","SAN DIEGO","CA","92123-5426","","","","","","32.80202961","-117.1195887"
"2018005929.0","Active","2018-04-11 12:21:04","2026-12-31 23:59:59","2026-01-01 23:59:59","MARIANA L SILVA","SOLE","2016-01-01 00:00:00","MARIANA L SILVA","45","45439","OTHER DIRECT SELLING ESTABLISHMENTS","4540","","GLACIER","AVE","","SAN DIEGO","CA","92120-2555","3","","","","7.0","32.78881287","-117.09691979999998"
"2018005933.0","Active","2018-04-11 12:43:41","2026-05-31 00:00:00","2025-06-01 00:00:00","94TH AERO SQUADRON SD INC","CORP","2018-06-01 00:00:00","94TH AERO SQUADRON","72","72211","FULL-SERVICE RESTAURANTS","8885","","BALBOA","AVE","","SAN DIEGO","CA","92123-1505","","","","","6.0","32.8208586","-117.137142"
"2018005938.0","Active","2018-04-11 13:11:12","2027-02-28 23:59:59","2026-03-01 23:59:59","AQUA TECH PLUMBING INC","SCORP","2018-03-01 00:00:00","AQUA TECH PLUMBING INC","23","23511","PLUMBING, HEATING & AC CONTRACTOR","14525","","POWAY MESA","CT","","POWAY","CA","92064-2956","","","","","","32.9767934","-117.041963"
"2018005944.0","Active","2018-04-11 13:20:33","2026-12-31 23:59:59","2026-01-01 23:59:59","P B CLEANERS INC","CORP","2018-01-01 00:00:00","P B CLEANERS INC","56","56172","JANITORIAL SERVICES","1100","","INDUSTRIAL","BLVD","","CHULA VISTA","CA","91911-2645","I4","","","","","32.606773","-117.08676"
"2018005987.0","Active","2018-04-11 16:15:19","2026-05-31 23:59:59","2025-06-01 23:59:59","SF MARKETS LLC","LLC","2018-05-09 00:00:00","SPROUTS FARMERS MARKET","44","44511","GROCERY (EXCEPT CONVENIENCE) STORES","5455","E","HIGH","ST","","PHOENIX","AZ","85054-5464","111","","","","","33.675415","-111.963615"
"2018006021.0","Active","2018-04-12 10:33:17","2026-12-31 23:59:59","2026-01-01 23:59:59","ANTONIO G BERNARDO & IMELDA P BERNARDO","H-W","2018-01-01 00:00:00","STUDIO B DESIGN & DRAFTING SERVICES","54","54131","ARCHITECTURAL SERVICES","1417","","BELMONT","PL","","CHULA VISTA","CA","91913-1825","","","","","","32.62105832","-116.9953107"
"2018006028.0","Active","2018-04-12 11:47:12","2026-04-30 00:00:00","2025-05-01 00:00:00","HUNG T LE & VAN ANH TRIEU DOAN","PARTNR","2018-04-19 00:00:00","GOTCHA SD","72","722213","SNACK & NONALCOHOLIC BEVERAGE BARS","5375","","KEARNY VILLA","RD","","SAN DIEGO","CA","92123-1422","114","","","","6.0","32.83109761","-117.1391835"
"2018006037.0","Active","2018-04-12 12:35:16","2027-02-28 23:59:59","2026-03-01 23:59:59","LEONARDO VASQUEZ","SOLE","2018-02-15 00:00:00","LEONARDO VASQUEZ","81","81149","OTHER PERSONAL & HOUSEHOLD GOODS R&M","1136","","BOULEVARD","PL","","EL CAJON","CA","92020-5706","","","","","","32.78379342","-116.9760072"
"2018006051.0","Active","2018-04-12 14:30:11","2026-04-30 23:59:59","2025-05-01 23:59:59","PHAM & VU INC","CORP","2018-05-01 00:00:00","PHO VAN RESTAURANT","72","7221","FULL-SERVICE RESTAURANTS","4233","","EL CAJON","BLVD","","SAN DIEGO","CA","92105-1209","","","","13.0","9.0","32.75508501","-117.1041717"
"2018006054.0","Active","2018-04-12 14:43:10","2026-04-30 23:59:59","2025-05-01 23:59:59","DANIEL WEST","SOLE","2018-04-20 00:00:00","WEST GUITARWORKS","54","541","PROFESSIONAL, SCIENTIFIC & TECHNICAL SERVICES","2031","","COMMERCIAL","ST","","SAN DIEGO","CA","92113-1109","118","","","","8.0","32.70517128","-117.1454976"
"2018006057.0","Active","2018-04-12 14:45:05","2026-04-30 00:00:00","2025-05-01 00:00:00","UNITED BUDDHIST FOUNDATION","NO/PRF","2018-04-15 00:00:00","UNITED BUDDHIST FOUNDATION","81","81356","BUSINESS TAX EXEMPT - NON PROFIT","9180","","OASIS","AVE","","WESTMINSTER","CA","92683-4719","","","","","","33.75631851695827","-117.96895006688096"
"2018006062.0","Active","2018-04-12 15:03:14","2026-04-30 12:00:00","2025-05-01 12:00:00","JEB HAUGHT","SOLE","2018-04-12 00:00:00","GENTLEMAN JEB MOBILE AUTO DETAILING","81","8129","OTHER PERSONAL SERVICES","4832","","KANSAS","ST","","SAN DIEGO","CA","92116-1520","","","","","3.0","32.76504616","-117.1315006"
"2018006081.0","Active","2018-04-12 16:38:52","2026-12-31 23:59:59","2026-01-01 23:59:59","STEPHEN W DE LA TORRE","SOLE","2016-01-01 00:00:00","TENNIS LEAGUE SAN DIEGO","61","611","EDUCATIONAL SERVICES","12630","","FAIRFORD","RD","","SAN DIEGO","CA","92128-5012","","","","","5.0","32.94731818","-117.0794734"
"2018006095.0","Active","2018-04-13 09:31:06","2027-03-31 23:59:59","2026-04-01 23:59:59","AQUAPHORIA POOL AND SPA SERVICES LLC","LLC","2018-03-05 00:00:00","AQUAPHORIA POOL AND SPA SERVICES LLC","81","81149","OTHER PERSONAL & HOUSEHOLD GOODS R&M","1555","","NORTHRIM","CT","","SAN DIEGO","CA","92111-7343","274","","","","7.0","32.77316795","-117.1748933"
"2018006096.0","Active","2018-04-13 09:33:36","2026-04-30 23:59:59","2025-05-01 23:59:59","SC WELDING & METALWORKS INC","CORP","2016-05-01 00:00:00","SC WELDING & METALWORKS INC","23","2359","OTHER SPECIAL TRADE CONTRACTORS","3770","","HANCOCK","ST","","SAN DIEGO","CA","92110-4327","C","","","27.0","2.0","32.75797464","-117.2148132"
"2018006144.0","Active","2018-04-13 14:54:13","2026-04-30 00:00:00","2022-05-01 00:00:00","MARLENE LIRA","SOLE","2018-04-13 00:00:00","MARLENE'S DOG GROOMING","81","81291","PET CARE (EXCEPT VETERINARY) SERVICES","8655","","LAKE MURRAY","BLVD","","SAN DIEGO","CA","92119-2805","18","","","","","32.80033839","-117.012445"
"2018006224.0","Active","2018-04-16 11:23:44","2026-04-30 23:59:59","2025-05-01 23:59:59","COLLEGE AREA ECONOMIC DEVELOPMENT CORPORATION","NO/PRF","2018-04-16 00:00:00","COLLEGE AREA BUSINESS DISTRICT","81","81356","BUSINESS TAX EXEMPT - NON PROFIT","4704","","COLLEGE","AVE","","SAN DIEGO","CA","92115-3905","","","","21.0","9.0","32.76275331","-117.0669665"
"2018006230.0","Active","2018-04-16 11:56:31","2026-02-28 12:00:00","2025-03-01 12:00:00","RODRIGO A ARGUELLO","SOLE","2018-03-01 00:00:00","RODRIGO A ARGUELLO","48","48533","RIDESHARE (UBER, LYFT, ETC)","431","","MARKET","ST","","SAN DIEGO","CA","92101-6874","10","","","7.0","3.0","32.71143155","-117.1607457"
"2018006242.0","Active","2018-04-16 12:14:20","2026-04-30 23:59:59","2025-05-01 23:59:59","ANTONIA BLANCO","SOLE","2018-04-14 00:00:00","BLANCO'S CLEANING","81","811","REPAIR & MAINTENANCE","4770","","HOME","AVE","","SAN DIEGO","CA","92105-4471","104","","","","9.0","32.73660943","-117.09231409999998"
"2018006253.0","Active","2018-04-16 12:36:04","2026-07-31 23:59:59","2025-08-01 23:59:59","PRESIDIUM HEALTH CORP","CORP","2017-08-01 00:00:00","PRESIDIUM HEALTH CORP","62","6219","OTHER AMBULATORY HEALTH CARE SERVICES","3111","","CAMINO DEL RIO NORTH","","","SAN DIEGO","CA","92108-5718","625","","","","7.0","32.7747243","-117.1275094"
"2018006297.0","Active","2018-04-16 15:27:36","2026-05-31 23:59:59","2025-06-01 23:59:59","SYLVIA P SULLIVAN","SOLE","2018-05-15 00:00:00","SYLVIA PADILLA SULLIVAN LCSW","62","62133","OFFICES OF OTHER MENTAL HEALTH PRACTITIONERS","3617","","FIR","ST","","SAN DIEGO","CA","92104-5709","","","","","3.0","32.7253801","-117.1165269"
"2018006300.0","Active","2018-04-16 15:28:27","2027-03-31 23:59:59","2026-04-01 23:59:59","SHAWN ROVER","SOLE","2017-04-01 00:00:00","SHAWN ROVER","81","811","REPAIR & MAINTENANCE","4745","","33RD","ST","","SAN DIEGO","CA","92116-1802","","","","10.0","3.0","32.76443242","-117.1227813"
"2018006322.0","Active","2018-04-16 16:27:57","2026-12-31 23:59:59","2026-01-01 23:59:59","JAVIER A ROSALES","SOLE","2018-01-01 00:00:00","ROBOTHINK CHULA VISTA","61","6117","EDUCATIONAL SUPPORT SERVICES","2017","","CLEARWATER","PL","","CHULA VISTA","CA","91913-2461","","","","","","32.65531869","-116.9794655"
"2018006326.0","Active","2018-04-16 16:55:22","2026-12-31 23:59:59","2026-01-01 23:59:59","NICOLE J WILLIAMS HINCKE","SOLE","2016-01-01 00:00:00","NICOLE J WILLIAMS","61","611","EDUCATIONAL SERVICES","5169","","ARLENE","ST","","SAN DIEGO","CA","92117-1415","","","","","6.0","32.83881741","-117.1790258"
"2018006334.0","Active","2018-04-17 09:08:14","2026-04-30 23:59:59","2025-05-01 23:59:59","BEACON SALES ACQUISITION INC","CORP","2017-05-01 00:00:00","BEACON BUILDING PRODUCTS","42","4219","MISCELLANEOUS DURABLE GOODS WHSLE","505","","HUNTMAR PARK","DR","","HERNDON","VA","20170-5152","300","","","","","38.962547","-77.38136999999998"
"2018006336.0","Active","2018-04-17 09:12:57","2026-04-30 23:59:59","2025-05-01 23:59:59","DUONG HA","SOLE","2018-04-17 00:00:00","DUONG HA","81","812114","BARBER SHOPS - BOOTH RENTAL","2935","","CHOLLAS","RD","","SAN DIEGO","CA","92105-4817","","","","","4.0","32.736293313748","-117.086256116709"
"2018006342.0","Active","2018-04-17 09:44:28","2026-04-30 00:00:00","2025-05-01 00:00:00","MOONLIGHT101","CORP","2018-05-01 00:00:00","CALI CREAM HOMEMADE ICE CREAM","72","722213","SNACK & NONALCOHOLIC BEVERAGE BARS","90","N","COAST HIGHWAY ","","","ENCINITAS","CA","92024-3357","101","","","","","33.051322402729","-117.294905400087"
"2018006386.0","Active","2018-04-17 15:59:05","2026-04-30 23:59:59","2025-05-01 23:59:59","CALEB RAYMOND","SOLE","2018-05-01 00:00:00","MISSION PEST CONTROL","56","56171","EXTERMINATING & PEST CONTROL SERVICES","9863","","PACIFIC HEIGHTS","BLVD","","SAN DIEGO","CA","92121-4708","A","","","","6.0","32.89946039","-117.1889366"
"2018006388.0","Active","2018-04-17 16:09:12","2026-04-30 12:00:00","2025-05-01 12:00:00","LEN DE WIT","SOLE","2018-04-17 00:00:00","LIONSTRONG ATHLETICS","81","8129","OTHER PERSONAL SERVICES","2173","","CAMINO DEL ESTE","","","SAN DIEGO","CA","92108-1557","6410","","","","","32.77353752","-117.1449653"
"2018006398.0","Active","2018-04-17 16:26:28","2026-12-31 23:59:59","2026-01-01 23:59:59","SEO JUNG KIM","SOLE","2016-01-01 00:00:00","SEO JUNG KIM","61","611","EDUCATIONAL SERVICES","17558","","CAMINITO HENO","","","SAN DIEGO","CA","92127-1109","","","","","5.0","33.03133247","-117.0807459"
"2018006399.0","Active","2018-04-17 16:28:53","2026-04-30 00:00:00","2023-05-01 00:00:00","JOSE L ESCAMILLA","SOLE","2018-05-01 00:00:00","ELITE PRESSURE WASHING","56","56172","JANITORIAL SERVICES","9070","","GRAMERCY","DR","","SAN DIEGO","CA","92123-2355","122","","","","7.0","32.80251015","-117.1333848"
"2018006404.0","Active","2018-04-17 16:32:04","2026-12-31 23:59:59","2026-01-01 23:59:59","PIOTR GIBA","SOLE","2005-01-01 00:00:00","SPHINX CABINETS AND FIXTURES","23","235","SPECIAL TRADE CONTRACTORS","15659","","LYONS VALLEY","RD","","JAMUL","CA","91935-3501","","","","","","32.72626813","-116.8159975"
"2018006415.0","Active","2018-04-18 08:16:58","2027-03-31 23:59:59","2026-04-01 23:59:59","ELSA C BANUELOS","SOLE","2017-04-01 00:00:00","ELSA C BANUELOS","81","8129","OTHER PERSONAL SERVICES","2212","","ENCHANTED","PL","","SAN YSIDRO","CA","92173-2733","","","","","8.0","32.55761776","-117.0402121"
"2018006418.0","Active","2018-04-18 09:10:22","2026-04-30 00:00:00","2025-05-01 00:00:00","RINKLES INC","SCORP","2018-04-26 00:00:00","RINKLES INC","44","44819","OTHER CLOTHING STORES","3730","","BANCROFT","ST","","SAN DIEGO","CA","92104-3708","","","","","3.0","32.74617496","-117.1239942"
"2018006423.0","Active","2018-04-18 09:33:05","2026-04-30 23:59:59","2025-05-01 23:59:59","PHUC TU","SOLE","2018-05-01 00:00:00","TISSOTOM","81","812112","BEAUTY SALONS","1923","","MORENA","BLVD","","SAN DIEGO","CA","92110-3555","","","","25.0","2.0","32.78080431","-117.2072714"
"2018006426.0","Active","2018-04-18 09:39:27","2027-02-28 23:59:59","2026-03-01 23:59:59","LUCIA DESOTO","SOLE","2018-02-08 00:00:00","LUCIA DESOTO LMFT","62","62133","OFFICES OF OTHER MENTAL HEALTH PRACTITIONERS","7664","","NORCANYON","WAY","","SAN DIEGO","CA","92126-1159","","","","","5.0","32.933006","-117.15755"
"2018006449.0","Active","2018-04-18 12:11:06","2027-04-30 23:59:59","2026-05-01 23:59:59","CHEN GUIXIANG","SOLE","2018-04-18 00:00:00","LEISURE SPA","81","812193","MASSAGE PARLORS","7878","","CLAIREMONT MESA","BLVD","","SAN DIEGO","CA","92111-1621","A","","","","6.0","32.83279722","-117.1520586"
"2018006456.0","Active","2018-04-18 12:41:43","2026-05-31 23:59:59","2025-06-01 23:59:59","LUIS G PEREZ RIVERA OD OPTOMETRIC CORPORATION","SCORP","2018-05-20 00:00:00","LUIS G PEREZ RIVERA OD OPTOMETRIC CORPORATION","62","62132","OFFICES OF OPTOMETRISTS","11134","","RANCHO CARMEL","DR","","SAN DIEGO","CA","92128-4671","102","","","","5.0","32.97979745","-117.0822912"
"2018006461.0","Active","2018-04-18 13:22:41","2026-04-30 23:59:59","2025-05-01 23:59:59","QUANG DUY NGUYEN","SOLE","2018-05-01 00:00:00","DPCOM","81","811","REPAIR & MAINTENANCE","7676","","NORTHRUP","DR","","SAN DIEGO","CA","92126-5118","","","","","6.0","32.90130906","-117.1583254"
"2018006467.0","Active","2018-04-18 13:51:12","2026-04-30 12:00:00","2025-05-01 12:00:00","DOMARIZ HENRY DIAZ","SOLE","2018-04-16 00:00:00","SOCAL AUTO DETAIL CENTER","81","8111","AUTOMOTIVE R&M","7610","","HAZARD CENTER","DR","","SAN DIEGO","CA","92108-4530","113","","","","7.0","32.77030319","-117.1587451"
"2018006469.0","Pending","2018-04-18 13:53:19","2027-01-31 12:00:00","2026-02-01 12:00:00","ANNA WILLIAMS","SOLE","2018-01-20 00:00:00","ANNA WILLIAMS BEHAVIORAL CONSULTING","54","5416","MANAGEMENT, SCI & TECH CONSULTING SERVICES","7590","","FAY","AVE","","LA JOLLA","CA","92037-4886","511","","","19.0","1.0","32.84160726","-117.2742307"
"2018006485.0","Active","2018-04-18 15:20:23","2026-04-30 23:59:59","2025-05-01 23:59:59","JOSE FRAGA","SOLE","2018-05-01 00:00:00","PRISTINE SERVICES GROUP","23","235","SPECIAL TRADE CONTRACTORS","977","","STONEBRYN","DR","","HARBOR CITY","CA","90710-1537","","","","","","33.808014","-118.29271"
"2018006486.0","Active","2018-04-18 15:21:20","2026-10-31 23:59:59","2025-11-01 23:59:59","ASG NORTH AMERICA LLC","LLC","2017-10-18 00:00:00","SCICON USA","45","453","MISCELLANEOUS STORE RETAILERS","12635","","DANIELSON","CT","","POWAY","CA","92064-8806","202","","","","","32.94102845","-117.04748390000002"
"2018006492.0","Active","2018-04-18 15:40:40","2026-04-30 23:59:59","2025-05-01 23:59:59","KIMBERLY SISTI","SOLE","2018-04-18 00:00:00","KIMBERLY SISTI SISTI & CO","81","8129","OTHER PERSONAL SERVICES","987","","CALLE DE LEPANTO","","","ESCONDIDO","CA","92025-7676","","","","","","33.06981863","-117.049554"
"2018006504.0","Active","2018-04-18 16:14:27","2026-06-30 23:59:59","2025-07-01 23:59:59","GLAZIER ENTERPRISE LLC","LLC","2016-07-01 00:00:00","JT TRAVEL & TOURS","56","5615","TRAVEL ARRANGEMENT & RESERVATION SERVICES","2250","","HISTORIC DECATUR","RD","","SAN DIEGO","CA","92106-6122","86","","","","2.0","32.73359817","-117.2175745"
"2018006512.0","Active","2018-04-19 08:44:21","2026-04-30 23:59:59","2025-05-01 23:59:59","ANH BROTHERS INC","CORP","2018-05-01 00:00:00","GASLAMP BURGER & LOUNGE","72","7221","FULL-SERVICE RESTAURANTS","738","","05TH","AVE","","SAN DIEGO","CA","92101-6918","","","","7.0","3.0","32.71298345","-117.1602038"
"2018006517.0","Active","2018-04-19 09:05:11","2026-12-31 23:59:59","2026-01-01 23:59:59","GERMAN SALAS","SOLE","2016-01-01 00:00:00","GERMAN SALAS","61","611","EDUCATIONAL SERVICES","272","","PANTANEIRO","PL","","FALLBROOK","CA","92028-6532","","","","","","33.3617628","-117.1552286"
"2018006525.0","Active","2018-04-19 09:36:19","2027-02-28 23:59:59","2026-03-01 23:59:59","ELLYN ALCANTARA","SOLE","2018-03-01 00:00:00","THE LINWOOD HOUSE","72","721192","SHORT TERM RENTAL","1676","","LINWOOD","ST","","SAN DIEGO","CA","92103-3740","","","","","3.0","32.74386806","-117.1798382"
"2018006527.0","Active","2018-04-19 09:38:45","2026-06-30 00:00:00","2025-07-01 00:00:00","MISSION VALLEY FAMILY OPTOMETRY","SCORP","2018-07-01 00:00:00","MISSION VALLEY FAMILY OPTOMETRY","62","62132","OFFICES OF OPTOMETRISTS","1640","","CAMINO DEL RIO NORTH","","","SAN DIEGO","CA","92108-1523","200","","","","7.0","32.76729051","-117.1478118"
"2018006540.0","Active","2018-04-19 10:24:11","2026-04-30 23:59:59","2025-05-01 23:59:59","GEOFFREY P MIASNIK","SOLE","2018-04-15 00:00:00","GP MIASNIK ARCHITECTURE AND PLANNING CONSULTANTS","54","54131","ARCHITECTURAL SERVICES","16182","","MESTO","DR","","SAN DIEGO","CA","92128-3116","","","","","5.0","33.00787514","-117.0640804"
"2018006563.0","Active","2018-04-19 11:51:46","2026-12-31 23:59:59","2026-01-01 23:59:59","EMILY S KAPPENMAN","SOLE","2016-01-01 00:00:00","EMILY S KAPPENMAN","54","5416","MANAGEMENT, SCI & TECH CONSULTING SERVICES","3635","","ARIZONA","ST","","SAN DIEGO","CA","92104-4013","","","","","3.0","32.74510379","-117.1378377"
"2018006574.0","Active","2018-04-19 12:27:27","2027-01-31 23:59:59","2026-02-01 23:59:59","JASON CARR","SOLE","2017-02-01 00:00:00","JASON CARR DESIGN","54","5414","SPECIALIZED DESIGN SERVICES","5252","","ORANGE","AVE","","SAN DIEGO","CA","92115-6033","313","","","","","32.75322134","-117.0824574"
"2018006582.0","Active","2018-04-19 13:06:50","2026-04-30 23:59:59","2025-05-01 23:59:59","MARIA P WILSON","SOLE","2018-04-19 00:00:00","SAN DIEGO THE FISH ADDICTION","44","44522","FISH & SEAFOOD MARKETS","8475","","MIGUEL VISTA","PL","","SAN DIEGO","CA","92114-7433","","","","","4.0","32.70182713","-117.0219709"
"2018006591.0","Active","2018-04-19 13:54:09","2027-03-31 23:59:59","2026-04-01 23:59:59","ZAKAY LAW GROUP A PROFESSIONAL LAW CORPORATION","SCORP","2018-04-01 00:00:00","ZAKAY LAW GROUP A PROFESSIONAL LAW CORPORATION","54","54111","OFFICES OF LAWYERS","5440","","MOREHOUSE","DR","","SAN DIEGO","CA","92121-6720","3600","","","","6.0","32.8938029","-117.2005241"
"2018006593.0","Active","2018-04-19 14:00:32","2027-03-31 23:59:59","2026-04-01 23:59:59","THE WATER LADY LLC","LLC","2018-03-31 00:00:00","THE WATER LADY LLC","42","42249","OTHER GROCERY & RELATED PRODUCTS WHSLE","12668","","CHAPMAN","AVE","","GARDEN GROVE","CA","92840-4036","2102","","","","","33.788773","-117.913315"
"2018006605.0","Active","2018-04-19 14:36:05","2026-12-31 23:59:59","2026-01-01 23:59:59","CHARLES R GIRVIN IV","SOLE","2014-01-01 00:00:00","RODNEY GIRVIN PIANIST","61","61169","ALL OTHER SCHOOLS & INSTRUCTION","5950","","MISSION CENTER","RD","","SAN DIEGO","CA","92123-3886","B","","","","7.0","32.782852","-117.153145"
"2018006625.0","Active","2018-04-19 15:43:33","2026-04-30 23:59:59","2025-05-01 23:59:59","THE YUMMY SHABU INC","CORP","2018-05-01 00:00:00","SHABUMI","72","7221","FULL-SERVICE RESTAURANTS","5667","","BALBOA","AVE","","SAN DIEGO","CA","92111-2705","","","","","6.0","32.8199635","-117.17971570000002"
"2018006626.0","Active","2018-04-19 15:44:54","2026-04-30 23:59:59","2025-05-01 23:59:59","THE HEALING CENTER OF SAN DIEGO","CORP","2018-04-23 00:00:00","THCSD","81","813591","CANNABIS OUTLET","3703","","CAMINO DEL RIO SOUTH","","","SAN DIEGO","CA","92108-4032","215A","","","","3.0","32.77792003","-117.1147585"
"2018006637.0","Active","2018-04-19 16:33:47","2026-04-30 23:59:59","2025-05-01 23:59:59","VIVREON BIOSCIENCES LLC","LLC","2018-05-01 00:00:00","VIVREON BIOSCIENCES LLC","54","541","PROFESSIONAL, SCIENTIFIC & TECHNICAL SERVICES","6199","","CORNERSTONE","CT","","SAN DIEGO","CA","92121-4740","101","","","","6.0","32.89580803","-117.1881735"
"2018006641.0","Active","2018-04-20 08:24:34","2026-04-30 23:59:59","2025-05-01 23:59:59","PHUOC T TRUONG","SOLE","2018-04-20 00:00:00","GARDENER & LANDSCAPE","56","56173","LANDSCAPING SERVICES","2159","","BURROUGHS","ST","","SAN DIEGO","CA","92111-6620","","","","","7.0","32.78304967","-117.167678"
"2018006653.0","Active","2018-04-20 09:27:51","2026-06-30 23:59:59","2025-07-01 23:59:59","GARFIELD BEACH CVS LLC","LLC","2018-06-10 00:00:00","CVS PHARMACY #10819","44","446","HEALTH & PERSONAL CARE STORES","1","","CVS","DR","","WOONSOCKET","RI","02895-6146","MC1160","","","","","41.993206","-71.47787"
"2018006665.0","Active","2018-04-20 10:20:27","2026-04-30 23:59:59","2025-05-01 23:59:59","LORNA L BERNARD","SOLE","2018-04-20 00:00:00","LA DI DA WEDDINGS & EVENTS","81","81299","ALL OTHER PERSONAL SERVICES","345","W","EL NORTE","PKY","","ESCONDIDO","CA","92026-1993","109","","","","","33.1411538","-117.0952636"
"2018006669.0","Active","2018-04-20 10:43:02","2027-03-31 23:59:59","2026-04-01 23:59:59","NK5101 INC","CORP","2018-04-01 00:00:00","BIG TIME MARKET & LIQUOR","44","4453","BEER, WINE & LIQUOR STORES","2101","","SAIPAN","DR","","SAN DIEGO","CA","92139-1813","","","","","4.0","32.68219298","-117.056975"
"2018006672.0","Active","2018-04-20 10:53:17","2026-05-31 00:00:00","2025-06-01 00:00:00","BEAR BUNS BAKERY LLC","LLC","2018-05-15 00:00:00","BEAR BUNS BAKERY LLC","72","722213","SNACK & NONALCOHOLIC BEVERAGE BARS","3251","","GREYLING","DR","","SAN DIEGO","CA","92123-2229","","","","","7.0","32.80206718","-117.1396765"
"2018006676.0","Active","2018-04-20 10:58:25","2026-11-30 00:00:00","2025-12-01 00:00:00","FAIRFIELD DEVELOPMENT LP","LP","2017-12-01 00:00:00","FAIRFIELD DEVELOPMENT LP","23","233","BUILDING, DEVELOPING & GENERAL CONTRACTING","5355","","MIRA SORRENTO","PL","","SAN DIEGO","CA","92121-3812","100","","","","6.0","32.89440324","-117.20492140000002"
"2018006693.0","Active","2018-04-20 12:24:38","2027-03-31 23:59:59","2026-04-01 23:59:59","MAEVE SCHULZ","SOLE","2017-03-07 00:00:00","SUGAR AND SCRIBE BAKERY FINE FOODS","72","722211","LIMITED-SERVICE RESTAURANTS","7660","","FAY","AVE","","LA JOLLA","CA","92037-0021","","","","19.0","1.0","32.84262392","-117.2745563"
